timestamp,case,tier,sample,step,elapsed_sec,status,note
2025-11-13 07:16:58+0800,1,a,1a,bootstrap_033,14.46,ok,
2025-11-13 07:17:13+0800,1,a,1a,bootstrap_034,14.759,ok,
2025-11-13 07:17:27+0800,1,a,1a,bootstrap_035,14.02,ok,
2025-11-13 07:17:43+0800,1,a,1a,bootstrap_036,15.436,ok,
2025-11-13 07:17:58+0800,1,a,1a,bootstrap_037,15.335,ok,
2025-11-13 07:18:13+0800,1,a,1a,bootstrap_038,14.627,ok,
2025-11-13 07:18:27+0800,1,a,1a,bootstrap_039,14.281,ok,
2025-11-13 07:18:41+0800,1,a,1a,bootstrap_040,13.898,ok,
2025-11-13 07:18:41+0800,1,a,1a,progress,NA,ok,bootstrap 40/200
2025-11-13 07:18:55+0800,1,a,1a,bootstrap_041,14.54,ok,
2025-11-13 07:19:09+0800,1,a,1a,bootstrap_042,13.829,ok,
2025-11-13 07:19:24+0800,1,a,1a,bootstrap_043,14.986,ok,
2025-11-13 07:19:38+0800,1,a,1a,bootstrap_044,13.798,ok,
2025-11-13 07:19:52+0800,1,a,1a,bootstrap_045,14.139,ok,
2025-11-13 07:20:06+0800,1,a,1a,bootstrap_046,14.432,ok,
2025-11-13 07:20:20+0800,1,a,1a,bootstrap_047,13.378,ok,
2025-11-13 07:20:41+0800,1,a,1a,bootstrap_048,20.819,ok,
2025-11-13 07:21:00+0800,1,a,1a,bootstrap_049,19.166,ok,
2025-11-13 07:21:18+0800,1,a,1a,bootstrap_050,17.944,ok,
2025-11-13 07:21:18+0800,1,a,1a,progress,NA,ok,bootstrap 50/200
2025-11-13 07:21:36+0800,1,a,1a,bootstrap_051,18.087,ok,
2025-11-13 07:21:52+0800,1,a,1a,bootstrap_052,16.384,ok,
2025-11-13 07:22:09+0800,1,a,1a,bootstrap_053,16.369,ok,
2025-11-13 07:22:25+0800,1,a,1a,bootstrap_054,16.812,ok,
2025-11-13 07:22:44+0800,1,a,1a,bootstrap_055,18.225,ok,
2025-11-13 07:23:01+0800,1,a,1a,bootstrap_056,17.538,ok,
2025-11-13 07:23:19+0800,1,a,1a,bootstrap_057,17.395,ok,
2025-11-13 07:23:37+0800,1,a,1a,bootstrap_058,18.622,ok,
2025-11-13 07:23:55+0800,1,a,1a,bootstrap_059,17.495,ok,
2025-11-13 07:24:15+0800,1,a,1a,bootstrap_060,20.487,ok,
2025-11-13 07:24:15+0800,1,a,1a,progress,NA,ok,bootstrap 60/200
2025-11-13 07:24:35+0800,1,a,1a,bootstrap_061,19.824,ok,
2025-11-13 07:24:55+0800,1,a,1a,bootstrap_062,19.489,ok,
2025-11-13 07:25:15+0800,1,a,1a,bootstrap_063,20.163,ok,
2025-11-13 07:25:32+0800,1,a,1a,bootstrap_064,17.687,ok,
2025-11-13 07:25:50+0800,1,a,1a,bootstrap_065,17.63,ok,
2025-11-13 07:26:08+0800,1,a,1a,bootstrap_066,18.035,ok,
2025-11-13 07:26:27+0800,1,a,1a,bootstrap_067,18.871,ok,
2025-11-13 07:26:45+0800,1,a,1a,bootstrap_068,17.889,ok,
2025-11-13 07:27:03+0800,1,a,1a,bootstrap_069,18.193,ok,
2025-11-13 07:27:22+0800,1,a,1a,bootstrap_070,19.364,ok,
2025-11-13 07:27:22+0800,1,a,1a,progress,NA,ok,bootstrap 70/200
2025-11-13 07:27:41+0800,1,a,1a,bootstrap_071,18.597,ok,
2025-11-13 07:28:02+0800,1,a,1a,bootstrap_072,21.387,ok,
2025-11-13 07:28:23+0800,1,a,1a,bootstrap_073,20.854,ok,
2025-11-13 07:28:43+0800,1,a,1a,bootstrap_074,19.611,ok,
2025-11-13 07:29:03+0800,1,a,1a,bootstrap_075,19.751,ok,
2025-11-13 07:29:20+0800,1,a,1a,bootstrap_076,17.707,ok,
2025-11-13 07:29:38+0800,1,a,1a,bootstrap_077,17.966,ok,
2025-11-13 07:29:56+0800,1,a,1a,bootstrap_078,18.117,ok,
2025-11-13 07:30:15+0800,1,a,1a,bootstrap_079,19.021,ok,
2025-11-13 07:30:33+0800,1,a,1a,bootstrap_080,17.869,ok,
2025-11-13 07:30:33+0800,1,a,1a,progress,NA,ok,bootstrap 80/200
2025-11-13 07:30:52+0800,1,a,1a,bootstrap_081,18.337,ok,
2025-11-13 07:31:11+0800,1,a,1a,bootstrap_082,18.959,ok,
2025-11-13 07:31:27+0800,1,a,1a,bootstrap_083,16.825,ok,
2025-11-13 07:31:47+0800,1,a,1a,bootstrap_084,19.63,ok,
2025-11-13 07:32:06+0800,1,a,1a,bootstrap_085,19.182,ok,
2025-11-13 07:32:25+0800,1,a,1a,bootstrap_086,18.383,ok,
2025-11-13 07:32:44+0800,1,a,1a,bootstrap_087,18.944,ok,
2025-11-13 07:33:01+0800,1,a,1a,bootstrap_088,17.113,ok,
2025-11-13 07:33:18+0800,1,a,1a,bootstrap_089,17.525,ok,
2025-11-13 07:33:37+0800,1,a,1a,bootstrap_090,18.434,ok,
2025-11-13 07:33:37+0800,1,a,1a,progress,NA,ok,bootstrap 90/200
2025-11-13 07:33:55+0800,1,a,1a,bootstrap_091,18.793,ok,
2025-11-13 07:34:13+0800,1,a,1a,bootstrap_092,17.873,ok,
2025-11-13 07:34:32+0800,1,a,1a,bootstrap_093,18.289,ok,
2025-11-13 07:34:51+0800,1,a,1a,bootstrap_094,19.019,ok,
2025-11-13 07:35:09+0800,1,a,1a,bootstrap_095,18.194,ok,
2025-11-13 07:35:30+0800,1,a,1a,bootstrap_096,21.032,ok,
2025-11-13 07:35:51+0800,1,a,1a,bootstrap_097,20.683,ok,
2025-11-13 07:36:10+0800,1,a,1a,bootstrap_098,19.785,ok,
2025-11-13 07:36:30+0800,1,a,1a,bootstrap_099,19.524,ok,
2025-11-13 07:36:47+0800,1,a,1a,bootstrap_100,17.591,ok,
2025-11-13 07:36:47+0800,1,a,1a,progress,NA,ok,bootstrap 100/200
2025-11-13 07:37:05+0800,1,a,1a,bootstrap_101,17.375,ok,
2025-11-13 07:37:22+0800,1,a,1a,bootstrap_102,17.098,ok,
2025-11-13 07:37:40+0800,1,a,1a,bootstrap_103,17.849,ok,
2025-11-13 07:37:57+0800,1,a,1a,bootstrap_104,16.952,ok,
2025-11-13 07:38:14+0800,1,a,1a,bootstrap_105,17.391,ok,
2025-11-13 07:38:32+0800,1,a,1a,bootstrap_106,17.87,ok,
2025-11-13 07:38:49+0800,1,a,1a,bootstrap_107,16.604,ok,
2025-11-13 07:39:08+0800,1,a,1a,bootstrap_108,19.704,ok,
2025-11-13 07:39:28+0800,1,a,1a,bootstrap_109,19.464,ok,
2025-11-13 07:39:46+0800,1,a,1a,bootstrap_110,18.144,ok,
2025-11-13 07:39:46+0800,1,a,1a,progress,NA,ok,bootstrap 110/200
2025-11-13 07:40:05+0800,1,a,1a,bootstrap_111,18.647,ok,
2025-11-13 07:40:21+0800,1,a,1a,bootstrap_112,16.719,ok,
2025-11-13 07:40:38+0800,1,a,1a,bootstrap_113,17.116,ok,
2025-11-13 07:40:56+0800,1,a,1a,bootstrap_114,17.364,ok,
2025-11-13 07:41:14+0800,1,a,1a,bootstrap_115,18.583,ok,
2025-11-13 07:41:32+0800,1,a,1a,bootstrap_116,18.045,ok,
2025-11-13 07:41:51+0800,1,a,1a,bootstrap_117,18.252,ok,
2025-11-13 07:42:10+0800,1,a,1a,bootstrap_118,19.22,ok,
2025-11-13 07:42:28+0800,1,a,1a,bootstrap_119,18.316,ok,
2025-11-13 07:42:49+0800,1,a,1a,bootstrap_120,20.815,ok,
2025-11-13 07:42:49+0800,1,a,1a,progress,NA,ok,bootstrap 120/200
2025-11-13 07:43:10+0800,1,a,1a,bootstrap_121,20.941,ok,
2025-11-13 07:43:30+0800,1,a,1a,bootstrap_122,19.826,ok,
2025-11-13 07:43:49+0800,1,a,1a,bootstrap_123,19.64,ok,
2025-11-13 07:44:07+0800,1,a,1a,bootstrap_124,17.71,ok,
2025-11-13 07:44:25+0800,1,a,1a,bootstrap_125,18.041,ok,
2025-11-13 07:44:43+0800,1,a,1a,bootstrap_126,18.328,ok,
2025-11-13 07:45:03+0800,1,a,1a,bootstrap_127,19.137,ok,
2025-11-13 07:45:21+0800,1,a,1a,bootstrap_128,18.204,ok,
2025-11-13 07:45:39+0800,1,a,1a,bootstrap_129,18.479,ok,
2025-11-13 07:45:58+0800,1,a,1a,bootstrap_130,19.189,ok,
2025-11-13 07:45:58+0800,1,a,1a,progress,NA,ok,bootstrap 130/200
2025-11-13 07:46:16+0800,1,a,1a,bootstrap_131,17.937,ok,
2025-11-13 07:46:37+0800,1,a,1a,bootstrap_132,20.791,ok,
2025-11-13 07:46:58+0800,1,a,1a,bootstrap_133,21.044,ok,
2025-11-13 07:47:17+0800,1,a,1a,bootstrap_134,18.501,ok,
2025-11-13 07:47:35+0800,1,a,1a,bootstrap_135,18.467,ok,
2025-11-13 07:47:52+0800,1,a,1a,bootstrap_136,16.745,ok,
2025-11-13 07:48:09+0800,1,a,1a,bootstrap_137,16.971,ok,
2025-11-13 07:48:26+0800,1,a,1a,bootstrap_138,17.18,ok,
2025-11-13 07:48:44+0800,1,a,1a,bootstrap_139,18.033,ok,
2025-11-13 07:49:01+0800,1,a,1a,bootstrap_140,17.008,ok,
2025-11-13 07:49:01+0800,1,a,1a,progress,NA,ok,bootstrap 140/200
2025-11-13 07:49:19+0800,1,a,1a,bootstrap_141,17.411,ok,
2025-11-13 07:49:37+0800,1,a,1a,bootstrap_142,18.136,ok,
2025-11-13 07:49:54+0800,1,a,1a,bootstrap_143,16.946,ok,
2025-11-13 07:50:13+0800,1,a,1a,bootstrap_144,19.69,ok,
2025-11-13 07:50:32+0800,1,a,1a,bootstrap_145,19.004,ok,
2025-11-13 07:50:51+0800,1,a,1a,bootstrap_146,18.371,ok,
2025-11-13 07:51:10+0800,1,a,1a,bootstrap_147,19.614,ok,
2025-11-13 07:51:28+0800,1,a,1a,bootstrap_148,17.203,ok,
2025-11-13 07:51:45+0800,1,a,1a,bootstrap_149,17.52,ok,
2025-11-13 07:52:03+0800,1,a,1a,bootstrap_150,17.869,ok,
2025-11-13 07:52:03+0800,1,a,1a,progress,NA,ok,bootstrap 150/200
2025-11-13 07:52:21+0800,1,a,1a,bootstrap_151,18.058,ok,
2025-11-13 07:52:38+0800,1,a,1a,bootstrap_152,16.835,ok,
2025-11-13 07:52:55+0800,1,a,1a,bootstrap_153,17.172,ok,
2025-11-13 07:53:13+0800,1,a,1a,bootstrap_154,17.847,ok,
2025-11-13 07:53:29+0800,1,a,1a,bootstrap_155,16.427,ok,
2025-11-13 07:53:50+0800,1,a,1a,bootstrap_156,20.316,ok,
2025-11-13 07:54:10+0800,1,a,1a,bootstrap_157,20.316,ok,
2025-11-13 07:54:28+0800,1,a,1a,bootstrap_158,18.443,ok,
2025-11-13 07:54:46+0800,1,a,1a,bootstrap_159,18.013,ok,
2025-11-13 07:55:04+0800,1,a,1a,bootstrap_160,17.778,ok,
2025-11-13 07:55:04+0800,1,a,1a,progress,NA,ok,bootstrap 160/200
2025-11-13 07:55:22+0800,1,a,1a,bootstrap_161,18.301,ok,
2025-11-13 07:55:43+0800,1,a,1a,bootstrap_162,20.609,ok,
2025-11-13 07:56:03+0800,1,a,1a,bootstrap_163,19.923,ok,
2025-11-13 07:56:21+0800,1,a,1a,bootstrap_164,18.287,ok,
2025-11-13 07:56:39+0800,1,a,1a,bootstrap_165,17.812,ok,
2025-11-13 07:56:57+0800,1,a,1a,bootstrap_166,17.639,ok,
2025-11-13 07:57:14+0800,1,a,1a,bootstrap_167,17.596,ok,
2025-11-13 07:57:32+0800,1,a,1a,bootstrap_168,17.298,ok,
2025-11-13 07:57:48+0800,1,a,1a,bootstrap_169,16.222,ok,
2025-11-13 07:58:05+0800,1,a,1a,bootstrap_170,17.302,ok,
2025-11-13 07:58:05+0800,1,a,1a,progress,NA,ok,bootstrap 170/200
2025-11-13 07:58:21+0800,1,a,1a,bootstrap_171,15.742,ok,
2025-11-13 07:58:38+0800,1,a,1a,bootstrap_172,17.323,ok,
2025-11-13 07:58:57+0800,1,a,1a,bootstrap_173,18.33,ok,
2025-11-13 07:59:14+0800,1,a,1a,bootstrap_174,17.171,ok,
2025-11-13 07:59:31+0800,1,a,1a,bootstrap_175,17.645,ok,
2025-11-13 07:59:49+0800,1,a,1a,bootstrap_176,17.464,ok,
2025-11-13 08:00:05+0800,1,a,1a,bootstrap_177,16.483,ok,
2025-11-13 08:00:24+0800,1,a,1a,bootstrap_178,18.431,ok,
2025-11-13 08:00:42+0800,1,a,1a,bootstrap_179,18.705,ok,
2025-11-13 08:01:01+0800,1,a,1a,bootstrap_180,18.623,ok,
2025-11-13 08:01:01+0800,1,a,1a,progress,NA,ok,bootstrap 180/200
2025-11-13 08:01:19+0800,1,a,1a,bootstrap_181,18.284,ok,
2025-11-13 08:01:39+0800,1,a,1a,bootstrap_182,19.881,ok,
2025-11-13 08:01:58+0800,1,a,1a,bootstrap_183,18.26,ok,
2025-11-13 08:02:17+0800,1,a,1a,bootstrap_184,18.988,ok,
2025-11-13 08:02:36+0800,1,a,1a,bootstrap_185,19.086,ok,
2025-11-13 08:02:52+0800,1,a,1a,bootstrap_186,16.9,ok,
2025-11-13 08:03:10+0800,1,a,1a,bootstrap_187,17.079,ok,
2025-11-13 08:03:28+0800,1,a,1a,bootstrap_188,18.425,ok,
2025-11-13 08:03:44+0800,1,a,1a,bootstrap_189,16.263,ok,
2025-11-13 08:04:01+0800,1,a,1a,bootstrap_190,16.263,ok,
2025-11-13 08:04:01+0800,1,a,1a,progress,NA,ok,bootstrap 190/200
2025-11-13 08:04:16+0800,1,a,1a,bootstrap_191,15.806,ok,
2025-11-13 08:04:33+0800,1,a,1a,bootstrap_192,16.435,ok,
2025-11-13 08:04:50+0800,1,a,1a,bootstrap_193,17.075,ok,
2025-11-13 08:05:08+0800,1,a,1a,bootstrap_194,17.85,ok,
2025-11-13 08:05:26+0800,1,a,1a,bootstrap_195,17.694,ok,
2025-11-13 08:05:42+0800,1,a,1a,bootstrap_196,16.554,ok,
2025-11-13 08:06:01+0800,1,a,1a,bootstrap_197,19.104,ok,
2025-11-13 08:06:17+0800,1,a,1a,bootstrap_198,15.97,ok,
2025-11-13 08:06:35+0800,1,a,1a,bootstrap_199,17.926,ok,
2025-11-13 08:06:53+0800,1,a,1a,bootstrap_200,17.473,ok,
2025-11-13 08:06:53+0800,1,a,1a,progress,NA,ok,bootstrap 200/200
2025-11-13 08:07:11+0800,1,a,1a,main_reduction,17.914,ok,
2025-11-13 08:07:11+0800,1,a,1a,script_end,3531.173,ok,
2025-11-13 12:05:09+0800,1,b,1b,script_start,NA,ok,
2025-11-13 12:05:09+0800,1,b,1b,read_input,0.003,ok,
2025-11-13 12:05:09+0800,1,b,1b,isoplot_read_data,0.001,ok,
2025-11-13 12:05:09+0800,1,b,1b,isoplot_concordia,0.311,ok,
2025-11-13 12:05:25+0800,1,b,1b,bootstrap_001,16.256,ok,
2025-11-13 12:05:25+0800,1,b,1b,progress,NA,ok,bootstrap 1/200
2025-11-13 12:05:42+0800,1,b,1b,bootstrap_002,17.032,ok,
2025-11-13 12:05:58+0800,1,b,1b,bootstrap_003,15.578,ok,
2025-11-13 12:06:13+0800,1,b,1b,bootstrap_004,15.42,ok,
2025-11-13 12:06:30+0800,1,b,1b,bootstrap_005,16.491,ok,
2025-11-13 12:06:46+0800,1,b,1b,bootstrap_006,16.292,ok,
2025-11-13 12:07:02+0800,1,b,1b,bootstrap_007,16.116,ok,
2025-11-13 12:07:18+0800,1,b,1b,bootstrap_008,15.967,ok,
2025-11-13 12:07:36+0800,1,b,1b,bootstrap_009,17.218,ok,
2025-11-13 12:07:52+0800,1,b,1b,bootstrap_010,15.91,ok,
2025-11-13 12:07:52+0800,1,b,1b,progress,NA,ok,bootstrap 10/200
2025-11-13 12:08:07+0800,1,b,1b,bootstrap_011,15.353,ok,
2025-11-13 12:08:24+0800,1,b,1b,bootstrap_012,17.282,ok,
2025-11-13 12:08:39+0800,1,b,1b,bootstrap_013,14.583,ok,
2025-11-13 12:08:54+0800,1,b,1b,bootstrap_014,15.168,ok,
2025-11-13 12:09:09+0800,1,b,1b,bootstrap_015,14.744,ok,
2025-11-13 12:09:24+0800,1,b,1b,bootstrap_016,15.862,ok,
2025-11-13 12:09:40+0800,1,b,1b,bootstrap_017,15.174,ok,
2025-11-13 12:09:54+0800,1,b,1b,bootstrap_018,14.019,ok,
2025-11-13 12:10:08+0800,1,b,1b,bootstrap_019,14.101,ok,
2025-11-13 12:10:22+0800,1,b,1b,bootstrap_020,13.863,ok,
2025-11-13 12:10:22+0800,1,b,1b,progress,NA,ok,bootstrap 20/200
2025-11-13 12:10:36+0800,1,b,1b,bootstrap_021,14.83,ok,
2025-11-13 12:10:53+0800,1,b,1b,bootstrap_022,16.31,ok,
2025-11-13 12:11:09+0800,1,b,1b,bootstrap_023,15.729,ok,
2025-11-13 12:11:25+0800,1,b,1b,bootstrap_024,16.273,ok,
2025-11-13 12:11:39+0800,1,b,1b,bootstrap_025,13.861,ok,
2025-11-13 12:11:54+0800,1,b,1b,bootstrap_026,15.061,ok,
2025-11-13 12:12:08+0800,1,b,1b,bootstrap_027,14.678,ok,
2025-11-13 12:12:24+0800,1,b,1b,bootstrap_028,15.318,ok,
2025-11-13 12:12:39+0800,1,b,1b,bootstrap_029,15.333,ok,
2025-11-13 12:12:53+0800,1,b,1b,bootstrap_030,14.384,ok,
2025-11-13 12:12:53+0800,1,b,1b,progress,NA,ok,bootstrap 30/200
2025-11-13 12:13:09+0800,1,b,1b,bootstrap_031,15.052,ok,
2025-11-13 12:13:24+0800,1,b,1b,bootstrap_032,15.4,ok,
2025-11-13 12:13:38+0800,1,b,1b,bootstrap_033,13.915,ok,
2025-11-13 12:13:53+0800,1,b,1b,bootstrap_034,14.76,ok,
2025-11-13 12:14:08+0800,1,b,1b,bootstrap_035,14.951,ok,
2025-11-13 12:14:23+0800,1,b,1b,bootstrap_036,15.273,ok,
2025-11-13 12:14:37+0800,1,b,1b,bootstrap_037,13.983,ok,
2025-11-13 12:14:54+0800,1,b,1b,bootstrap_038,16.753,ok,
2025-11-13 12:15:09+0800,1,b,1b,bootstrap_039,15.302,ok,
2025-11-13 12:15:23+0800,1,b,1b,bootstrap_040,14.644,ok,
2025-11-13 12:15:23+0800,1,b,1b,progress,NA,ok,bootstrap 40/200
2025-11-13 12:15:39+0800,1,b,1b,bootstrap_041,15.092,ok,
2025-11-13 12:15:55+0800,1,b,1b,bootstrap_042,15.942,ok,
2025-11-13 12:16:08+0800,1,b,1b,bootstrap_043,13.785,ok,
2025-11-13 12:16:24+0800,1,b,1b,bootstrap_044,15.535,ok,
2025-11-13 12:16:38+0800,1,b,1b,bootstrap_045,14.492,ok,
2025-11-13 12:16:52+0800,1,b,1b,bootstrap_046,13.578,ok,
2025-11-13 12:17:06+0800,1,b,1b,bootstrap_047,13.667,ok,
2025-11-13 12:17:19+0800,1,b,1b,bootstrap_048,13.87,ok,
2025-11-13 12:17:34+0800,1,b,1b,bootstrap_049,14.686,ok,
2025-11-13 12:17:47+0800,1,b,1b,bootstrap_050,12.738,ok,
2025-11-13 12:17:47+0800,1,b,1b,progress,NA,ok,bootstrap 50/200
2025-11-13 12:18:04+0800,1,b,1b,bootstrap_051,16.643,ok,
2025-11-13 12:18:22+0800,1,b,1b,bootstrap_052,18.205,ok,
2025-11-13 12:18:38+0800,1,b,1b,bootstrap_053,15.776,ok,
2025-11-13 12:18:53+0800,1,b,1b,bootstrap_054,15.635,ok,
2025-11-13 12:19:08+0800,1,b,1b,bootstrap_055,14.918,ok,
2025-11-13 12:19:26+0800,1,b,1b,bootstrap_056,18.37,ok,
2025-11-13 12:19:44+0800,1,b,1b,bootstrap_057,17.044,ok,
2025-11-13 12:20:03+0800,1,b,1b,bootstrap_058,19.005,ok,
2025-11-13 12:20:23+0800,1,b,1b,bootstrap_059,20.622,ok,
2025-11-13 12:20:42+0800,1,b,1b,bootstrap_060,18.682,ok,
2025-11-13 12:20:42+0800,1,b,1b,progress,NA,ok,bootstrap 60/200
2025-11-13 12:21:01+0800,1,b,1b,bootstrap_061,18.882,ok,
2025-11-13 12:21:19+0800,1,b,1b,bootstrap_062,18.2,ok,
2025-11-13 12:21:37+0800,1,b,1b,bootstrap_063,18.053,ok,
2025-11-13 12:21:54+0800,1,b,1b,bootstrap_064,17.237,ok,
2025-11-13 12:22:12+0800,1,b,1b,bootstrap_065,17.725,ok,
2025-11-13 12:22:31+0800,1,b,1b,bootstrap_066,18.641,ok,
2025-11-13 12:25:03+0800,1,b,1b,bootstrap_067,151.957,ok,
2025-11-13 12:25:19+0800,1,b,1b,bootstrap_068,16.686,ok,
2025-11-13 12:25:36+0800,1,b,1b,bootstrap_069,16.797,ok,
2025-11-13 12:25:54+0800,1,b,1b,bootstrap_070,17.872,ok,
2025-11-13 12:25:54+0800,1,b,1b,progress,NA,ok,bootstrap 70/200
2025-11-13 12:26:13+0800,1,b,1b,bootstrap_071,19.286,ok,
2025-11-13 12:26:32+0800,1,b,1b,bootstrap_072,18.434,ok,
2025-11-13 12:26:50+0800,1,b,1b,bootstrap_073,18.788,ok,
2025-11-13 12:27:10+0800,1,b,1b,bootstrap_074,19.371,ok,
2025-11-13 12:27:28+0800,1,b,1b,bootstrap_075,18.377,ok,
2025-11-13 12:27:48+0800,1,b,1b,bootstrap_076,20.237,ok,
2025-11-13 12:28:08+0800,1,b,1b,bootstrap_077,19.476,ok,
2025-11-13 12:28:29+0800,1,b,1b,bootstrap_078,21.043,ok,
2025-11-13 12:28:49+0800,1,b,1b,bootstrap_079,20.221,ok,
2025-11-13 12:29:08+0800,1,b,1b,bootstrap_080,19.035,ok,
2025-11-13 12:29:08+0800,1,b,1b,progress,NA,ok,bootstrap 80/200
2025-11-13 12:29:30+0800,1,b,1b,bootstrap_081,21.94,ok,
2025-11-13 12:29:51+0800,1,b,1b,bootstrap_082,21.322,ok,
2025-11-13 12:30:11+0800,1,b,1b,bootstrap_083,19.93,ok,
2025-11-13 12:30:31+0800,1,b,1b,bootstrap_084,19.429,ok,
2025-11-13 12:30:51+0800,1,b,1b,bootstrap_085,20.396,ok,
2025-11-13 12:31:12+0800,1,b,1b,bootstrap_086,20.949,ok,
2025-11-13 12:31:33+0800,1,b,1b,bootstrap_087,20.875,ok,
2025-11-13 12:31:53+0800,1,b,1b,bootstrap_088,20.312,ok,
2025-11-13 12:32:14+0800,1,b,1b,bootstrap_089,20.299,ok,
2025-11-13 12:32:34+0800,1,b,1b,bootstrap_090,20.804,ok,
2025-11-13 12:32:34+0800,1,b,1b,progress,NA,ok,bootstrap 90/200
2025-11-13 12:32:53+0800,1,b,1b,bootstrap_091,18.434,ok,
2025-11-13 12:33:11+0800,1,b,1b,bootstrap_092,18.531,ok,
2025-11-13 12:33:30+0800,1,b,1b,bootstrap_093,18.817,ok,
2025-11-13 12:33:50+0800,1,b,1b,bootstrap_094,20.091,ok,
2025-11-13 12:34:08+0800,1,b,1b,bootstrap_095,17.543,ok,
2025-11-13 12:34:25+0800,1,b,1b,bootstrap_096,17.524,ok,
2025-11-13 12:34:43+0800,1,b,1b,bootstrap_097,18.068,ok,
2025-11-13 12:35:01+0800,1,b,1b,bootstrap_098,17.378,ok,
2025-11-13 12:35:18+0800,1,b,1b,bootstrap_099,16.962,ok,
2025-11-13 12:35:35+0800,1,b,1b,bootstrap_100,17.275,ok,
2025-11-13 12:35:35+0800,1,b,1b,progress,NA,ok,bootstrap 100/200
2025-11-13 12:35:53+0800,1,b,1b,bootstrap_101,17.459,ok,
2025-11-13 12:36:09+0800,1,b,1b,bootstrap_102,16.973,ok,
2025-11-13 12:36:28+0800,1,b,1b,bootstrap_103,18.803,ok,
2025-11-13 12:36:45+0800,1,b,1b,bootstrap_104,17.069,ok,
2025-11-13 12:37:02+0800,1,b,1b,bootstrap_105,16.739,ok,
2025-11-13 12:37:19+0800,1,b,1b,bootstrap_106,17.342,ok,
2025-11-13 12:37:37+0800,1,b,1b,bootstrap_107,17.086,ok,
2025-11-13 12:37:55+0800,1,b,1b,bootstrap_108,18.003,ok,
2025-11-13 12:38:13+0800,1,b,1b,bootstrap_109,18.475,ok,
2025-11-13 12:38:31+0800,1,b,1b,bootstrap_110,18.251,ok,
2025-11-13 12:38:31+0800,1,b,1b,progress,NA,ok,bootstrap 110/200
2025-11-13 12:38:50+0800,1,b,1b,bootstrap_111,18.435,ok,
2025-11-13 12:39:10+0800,1,b,1b,bootstrap_112,19.939,ok,
2025-11-13 12:39:28+0800,1,b,1b,bootstrap_113,18.704,ok,
2025-11-13 12:39:46+0800,1,b,1b,bootstrap_114,17.167,ok,
2025-11-13 12:40:05+0800,1,b,1b,bootstrap_115,19.475,ok,
2025-11-13 12:40:25+0800,1,b,1b,bootstrap_116,20.026,ok,
2025-11-13 12:40:45+0800,1,b,1b,bootstrap_117,19.521,ok,
2025-11-13 12:41:04+0800,1,b,1b,bootstrap_118,19.527,ok,
2025-11-13 12:41:23+0800,1,b,1b,bootstrap_119,18.812,ok,
2025-11-13 12:41:42+0800,1,b,1b,bootstrap_120,18.738,ok,
2025-11-13 12:41:42+0800,1,b,1b,progress,NA,ok,bootstrap 120/200
2025-11-13 12:42:02+0800,1,b,1b,bootstrap_121,19.877,ok,
2025-11-13 12:42:20+0800,1,b,1b,bootstrap_122,18.197,ok,
2025-11-13 12:42:37+0800,1,b,1b,bootstrap_123,17.285,ok,
2025-11-13 12:42:55+0800,1,b,1b,bootstrap_124,17.962,ok,
2025-11-13 12:43:14+0800,1,b,1b,bootstrap_125,18.868,ok,
2025-11-13 12:43:32+0800,1,b,1b,bootstrap_126,18.517,ok,
2025-11-13 12:43:52+0800,1,b,1b,bootstrap_127,19.919,ok,
2025-11-13 12:44:11+0800,1,b,1b,bootstrap_128,18.651,ok,
2025-11-13 12:44:30+0800,1,b,1b,bootstrap_129,18.871,ok,
2025-11-13 12:44:50+0800,1,b,1b,bootstrap_130,19.95,ok,
2025-11-13 12:44:50+0800,1,b,1b,progress,NA,ok,bootstrap 130/200
2025-11-13 13:00:35+0800,1,b,1b,bootstrap_131,945.738,ok,
2025-11-13 13:01:42+0800,1,b,1b,bootstrap_132,66.269,ok,
2025-11-13 13:42:30+0800,1,b,1b,bootstrap_133,2448.008,ok,
2025-11-13 14:26:54+0800,1,b,1b,bootstrap_134,2663.741,ok,
2025-11-13 14:57:20+0800,1,b,1b,bootstrap_135,1826.575,ok,
2025-11-13 14:57:38+0800,1,b,1b,bootstrap_136,17.706,ok,
2025-11-13 15:16:40+0800,1,b,1b,bootstrap_137,1141.959,ok,
2025-11-13 15:16:58+0800,1,b,1b,bootstrap_138,18.618,ok,
2025-11-13 15:17:19+0800,1,b,1b,bootstrap_139,20.722,ok,
2025-11-13 15:17:40+0800,1,b,1b,bootstrap_140,20.513,ok,
2025-11-13 15:17:40+0800,1,b,1b,progress,NA,ok,bootstrap 140/200
2025-11-13 15:17:58+0800,1,b,1b,bootstrap_141,18.875,ok,
2025-11-13 15:18:19+0800,1,b,1b,bootstrap_142,20.689,ok,
2025-11-13 15:18:40+0800,1,b,1b,bootstrap_143,20.881,ok,
2025-11-13 15:19:00+0800,1,b,1b,bootstrap_144,19.507,ok,
2025-11-13 15:19:22+0800,1,b,1b,bootstrap_145,21.942,ok,
2025-11-13 15:19:41+0800,1,b,1b,bootstrap_146,19.313,ok,
2025-11-13 15:20:02+0800,1,b,1b,bootstrap_147,21.178,ok,
2025-11-13 15:20:24+0800,1,b,1b,bootstrap_148,22.053,ok,
2025-11-13 15:20:46+0800,1,b,1b,bootstrap_149,21.45,ok,
2025-11-13 15:21:06+0800,1,b,1b,bootstrap_150,20.04,ok,
