"Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood"
1e+06,298.81223584088,399,0.748902846718998
1.1e+07,301.37395687339,398,0.757220997169323
2.1e+07,303.982488563851,397,0.765698963636905
3.1e+07,306.639170086832,396,0.774341338603111
4.1e+07,309.345397321346,395,0.783152904611003
5.1e+07,312.102626147975,394,0.792138645045621
6.1e+07,314.91237599414,393,0.80130375571028
7.1e+07,317.776233650675,392,0.810653657272131
8.1e+07,320.695857385409,391,0.820194008658334
9.1e+07,323.67298138241,390,0.82993072149336
1.01e+08,326.709420538875,389,0.839869975678341
1.11e+08,329.807075655358,388,0.85001823622515
1.21e+08,332.96793905937,387,0.860382271471241
1.31e+08,336.194100707206,386,0.870969172816597
1.41e+08,339.487754814489,385,0.88178637614153
1.51e+08,342.851207072243,384,0.892841685083966
1.61e+08,346.286882512703,383,0.904143296377813
1.71e+08,349.797334097441,382,0.915699827480211
1.81e+08,353.385252110194,381,0.927520346745917
1.91e+08,357.053474447988,380,0.939614406442073
2.01e+08,360.804997917236,379,0.951992078937297
2.11e+08,364.642990656725,378,0.964663996446363
2.21e+08,368.57080582712,377,0.977641394766897
2.31e+08,372.59199672736,376,0.990936161508937
2.41e+08,376.710333522787,375,1.0045608893941
2.51e+08,380.929821798501,374,1.01852893529011
2.61e+08,385.25472318546,373,1.0328544857519
2.71e+08,389.689578347143,372,1.04755262996544
2.81e+08,394.239232662589,371,1.06263944113905
2.91e+08,398.908864999065,370,1.07813206756504
3.01e+08,403.704020036514,369,1.0940488347873
3.11e+08,408.630644689085,368,1.11040936056817
3.21e+08,413.695129269695,367,1.12723468465857
3.31e+08,418.90435416612,366,1.14454741575443
3.41e+08,424.265742946975,365,1.16237189848486
3.51e+08,429.787323000181,364,1.18073440384665
3.61e+08,435.477795034337,363,1.19966334720203
3.71e+08,441.346613056657,362,1.21918953883054
3.81e+08,447.40407679552,361,1.23934647311778
3.91e+08,453.661438982027,360,1.26017066383897
4.01e+08,460.131030470859,359,1.28170203473777
4.11e+08,466.826406903682,358,1.30398437682593
4.21e+08,473.76252154907,357,1.32706588669207
4.31e+08,480.955930161127,356,1.35099980382339
4.41e+08,488.425035281318,355,1.37584516980653
4.51e+08,496.190379499639,354,1.40166773869954
4.61e+08,504.274999982632,353,1.42854107643805
4.71e+08,512.704860337429,352,1.45654789868588
4.81e+08,521.509380997758,351,1.48578171224432
4.91e+08,530.722096337952,350,1.51634884667986
5.01e+08,540.381476421743,349,1.54837099261244
5.11e+08,550.531964764257,348,1.58198840449499
5.21e+08,561.225302202837,347,1.61736398329348
5.31e+08,572.52223264944,346,1.6546885336689
5.41e+08,584.494719801121,345,1.69418759362644
5.51e+08,597.228838614851,344,1.73613034481061
5.61e+08,610.828508338144,343,1.78084113218118
5.71e+08,625.420089664814,342,1.82871371247022
5.81e+08,641.15726279714,341,1.88022657711771
5.91e+08,658.223863569288,340,1.93595253990967
6.01e+08,676.828445765225,339,1.99654408780302
6.11e+08,697.177532879777,338,2.06265542272123
6.21e+08,719.406420645625,337,2.13473715325111
6.31e+08,743.443978934025,336,2.2126308896846
6.41e+08,768.804534464668,335,2.29493890884975
6.51e+08,794.348193883074,334,2.37828800563795
6.61e+08,818.124493554166,333,2.45683031097347
6.71e+08,837.469367335369,332,2.52249809438364
6.81e+08,849.490279599956,331,2.56643589003008
6.91e+08,851.90480962792,330,2.58152972614521
7.01e+08,843.950378565041,329,2.56519871904268
7.11e+08,826.923103857783,328,2.52110702395666
7.21e+08,803.997530551594,327,2.45870804450029
7.31e+08,779.329050388281,326,2.39057990916651
7.41e+08,756.83573813592,325,2.32872534811052
7.51e+08,739.21932306474,324,2.28154112057018
7.61e+08,727.606140693217,323,2.25265059038148
7.71e+08,721.815804171261,322,2.24166398810951
7.81e+08,720.96483676497,321,2.24599637621486
7.91e+08,724.048887076886,320,2.26265277211527
8.01e+08,730.285813838513,319,2.2892972220643
8.11e+08,739.192124289757,318,2.32450353550238
8.21e+08,750.482995672155,317,2.36745424502257
8.31e+08,763.904961877722,316,2.41742076543583
8.41e+08,779.075407698831,315,2.47325526253597
8.51e+08,795.36849556314,314,2.53302068650681
8.61e+08,811.875805286142,313,2.59385241305477
8.71e+08,827.469033514638,312,2.65214433818794
8.81e+08,840.973689352973,311,2.70409546415747
8.91e+08,851.413403228687,310,2.7464948491248
9.01e+08,858.22698840721,309,2.77743361944081
9.11e+08,861.346415337589,308,2.79657927057659
9.21e+08,861.090357023888,307,2.8048545831397
9.31e+08,857.947885611029,306,2.80375126016676
9.41e+08,852.409681086816,305,2.7947858396289
9.51e+08,844.967765258006,304,2.77949922782239
9.61e+08,836.262497950976,303,2.75994223746197
9.71e+08,827.222609878028,302,2.73914771482791
9.81e+08,819.03881648518,301,2.72105919098066
9.91e+08,812.941475112964,300,2.70980491704321
1.001e+09,809.904384410819,299,2.70871031575525
1.011e+09,810.443910484071,298,2.71961043786601
1.021e+09,814.599705322947,297,2.74275995058231
1.031e+09,822.053536807379,296,2.77720789461952
1.041e+09,832.268749567843,295,2.82124999853506
1.051e+09,844.55256490907,294,2.87262777179956
1.061e+09,858.023209335855,293,2.92840685780155
1.071e+09,871.546289047945,292,2.98474756523269
1.081e+09,883.747147065375,291,3.03693177685696
1.091e+09,893.185790824282,290,3.07995100284235
1.101e+09,898.69589116231,289,3.10967436388343
1.111e+09,899.771356611603,288,3.12420609934584
1.121e+09,896.80552927316,287,3.12475794171833
1.131e+09,891.021905463665,286,3.11546120791491
1.141e+09,884.084065879364,285,3.10204935396268
1.151e+09,877.543187103021,284,3.08994079965853
1.161e+09,872.354419899882,283,3.08252445194305
1.171e+09,868.629532020962,282,3.08024656745022
1.181e+09,865.665161400085,281,3.08065893736685
1.191e+09,862.195561229918,280,3.07926986153542
1.201e+09,856.793891613056,279,3.07094584807547
1.211e+09,848.334764210996,278,3.05156390003956
1.221e+09,836.390878740429,277,3.01946165610263
1.231e+09,821.407274975784,276,2.97611331512965
1.241e+09,804.555857209403,275,2.92565766257965
1.251e+09,787.327443789288,274,2.8734578240485
1.261e+09,771.064906257278,273,2.82441357603398
1.271e+09,756.65686605875,272,2.78182671345129
1.281e+09,744.48315016186,271,2.74717029580022
1.291e+09,734.541321548254,270,2.72052341314168
1.301e+09,726.612132041306,269,2.70116034216099
1.311e+09,720.367299499689,268,2.68793768470033
1.321e+09,715.414252226157,267,2.67945412818785
1.331e+09,711.326208703468,266,2.67415867933635
1.341e+09,707.697088780463,265,2.67055505200175
1.351e+09,704.220238847779,264,2.66750090472644
1.361e+09,700.759481267425,263,2.664484719648
1.371e+09,697.378811593909,262,2.66175118928973
1.381e+09,694.316003905754,261,2.66021457435155
1.391e+09,691.908836083064,260,2.66118783108871
1.401e+09,690.498269084585,259,2.66601648295207
1.411e+09,690.336670150827,258,2.67572352771638
1.421e+09,691.523061905397,257,2.69075121363968
1.431e+09,693.975998807254,256,2.71084374534084
1.441e+09,697.442823725243,255,2.73506989696174
1.451e+09,701.535422749775,254,2.76195048326683
1.461e+09,705.779011749322,253,2.78964036264554
1.471e+09,709.661782355125,252,2.81611818394891
1.481e+09,712.677692103058,251,2.83935335499226
1.491e+09,714.35994282958,250,2.85743977131832
1.501e+09,714.306684389634,249,2.86870154373347
1.511e+09,712.202052627887,248,2.87178247027374
1.521e+09,707.834745139083,247,2.8657277131137
1.531e+09,701.113820666475,246,2.85005618157104
1.541e+09,692.07866630391,245,2.8248108828731
1.551e+09,680.898522421808,244,2.79056771484347
1.561e+09,667.857521789016,243,2.74838486332928
1.571e+09,653.323970456421,242,2.69968582833232
1.581e+09,637.70672100983,241,2.6460859792939
1.591e+09,621.405467303544,240,2.5891894470981
1.601e+09,604.76408523456,239,2.53039366206929
1.611e+09,588.035834234353,238,2.470738799304
1.621e+09,571.366405758816,237,2.41082871628193
1.631e+09,554.796479714575,236,2.35083254116345
1.641e+09,538.281092028321,235,2.29055783841839
1.651e+09,521.719999032108,234,2.22957264543636
1.661e+09,504.991976584574,233,2.16734753898959
1.671e+09,487.986518171704,232,2.10339016453321
1.681e+09,470.628118419502,231,2.03735116198918
1.691e+09,452.890548357218,230,1.96908934068356
1.701e+09,434.800697322178,229,1.89869300140689
1.711e+09,416.433353024238,228,1.82646207466771
1.721e+09,397.899558426531,227,1.75286149086578
1.731e+09,379.331832523989,226,1.67845943594685
1.741e+09,360.86951832654,225,1.60386452589573
1.751e+09,342.646849484155,224,1.52967343519712
1.761e+09,324.785169225765,223,1.45643573643841
1.771e+09,307.389400495714,222,1.38463693916988
1.781e+09,290.547734394502,221,1.31469563074435
1.791e+09,274.33289348022,220,1.24696769763737
1.801e+09,258.803369501345,219,1.18175054566824
1.811e+09,244.003627917195,218,1.11928269686787
1.821e+09,229.963124115107,217,1.05973789914796
1.831e+09,216.694737693933,216,1.00321637821265
1.841e+09,204.19363063124,215,0.949737816889489
1.851e+09,192.43747530928,214,0.899240538828411
