"Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood"
1e+06,253.385558566678,399,0.63505152522977
1.1e+07,255.542528289063,398,0.642066653992621
2.1e+07,257.740225031978,397,0.649219710408005
3.1e+07,259.97988925211,396,0.656514871848762
4.1e+07,262.262818678594,395,0.663956502983783
5.1e+07,264.590371989114,394,0.671549167485062
6.1e+07,266.963972792464,393,0.679297640693293
7.1e+07,269.385113949183,392,0.687206923339753
8.1e+07,271.855362265777,391,0.695282256434213
9.1e+07,274.37636360249,390,0.703529137442282
1.01e+08,276.94984843972,389,0.711953337891311
1.11e+08,279.577637954029,388,0.720560922561932
1.21e+08,282.261650661474,387,0.729358270443085
1.31e+08,285.003909693805,386,0.738352097652345
1.41e+08,287.806550782122,385,0.747549482550966
1.51e+08,290.671831033076,384,0.756957893315302
1.61e+08,293.602138594992,383,0.766585218263685
1.71e+08,296.600003325487,382,0.776439799281379
1.81e+08,299.668108589004,381,0.786530468737542
1.91e+08,302.809304332256,380,0.796866590348042
2.01e+08,306.026621608827,379,0.807458104508779
2.11e+08,309.323288751568,378,0.818315578707852
2.21e+08,312.702749424011,377,0.829450263724167
2.31e+08,316.168682820794,376,0.840874156438281
2.41e+08,319.725026333548,375,0.852600070222794
2.51e+08,323.376001054361,374,0.864641714049093
2.61e+08,327.126140556217,373,0.877013781652055
2.71e+08,330.980323471204,372,0.889732052341947
2.81e+08,334.943810486376,371,0.902813505354114
2.91e+08,339.022286498344,370,0.916276449995523
3.01e+08,343.221908816642,369,0.930140674299842
3.11e+08,347.549362489962,368,0.944427615461853
3.21e+08,352.011924058131,367,0.959160556016706
3.31e+08,356.617535318747,366,0.97436485059767
3.41e+08,361.374889057212,365,0.990068189197842
3.51e+08,366.293529144791,364,1.00630090424393
3.61e+08,371.383967990835,363,1.02309633055327
3.71e+08,376.657825082871,362,1.04049122951069
3.81e+08,382.12799131708,361,1.05852629173706
3.91e+08,387.80882508822,360,1.07724673635617
4.01e+08,393.716387779019,359,1.09670303002512
4.11e+08,399.868728514604,358,1.11695175562739
4.21e+08,406.286231035642,357,1.13805666956762
4.31e+08,412.992039563169,356,1.16008999877295
4.41e+08,420.012585826577,355,1.18313404458191
4.51e+08,427.378245809147,354,1.20728318025183
4.61e+08,435.124160030556,353,1.23264634569563
4.71e+08,443.291246367275,352,1.25935013172521
4.81e+08,451.927391741449,351,1.28754242661381
4.91e+08,461.088657356923,350,1.31739616387692
5.01e+08,470.839921005587,349,1.34911152150598
5.11e+08,481.253459673455,348,1.38291224044096
5.21e+08,492.402278505946,347,1.41902673921022
5.31e+08,504.342555294808,346,1.45763744304858
5.41e+08,517.077380572585,345,1.49877501615242
5.51e+08,530.494659688456,344,1.54213563862923
5.61e+08,544.279665062205,343,1.58682118093937
5.71e+08,557.820346018283,342,1.63105364332831
5.81e+08,570.148290595847,341,1.67198912198196
5.91e+08,579.977062797636,340,1.70581489058128
6.01e+08,585.891369228503,339,1.72829312456785
6.11e+08,586.689483778948,338,1.73576770348801
6.21e+08,581.796915967284,337,1.72640034411657
6.31e+08,571.594207315864,336,1.70117323605912
6.41e+08,557.492892622727,335,1.66415788842605
6.51e+08,541.67979103615,334,1.62179578154536
6.61e+08,526.598105750027,333,1.58137569294302
