"Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood"
1e+06,544.319078010178,399,1.36420821556436
1.1e+07,550.189959304961,398,1.38238683242453
2.1e+07,556.195754683355,397,1.40099686318225
3.1e+07,562.341333085658,396,1.42005387142843
4.1e+07,568.631819145181,395,1.439574225684
5.1e+07,575.072611385478,394,1.45957515580071
6.1e+07,581.669402090359,393,1.48007481447928
7.1e+07,588.42819903874,392,1.50109234448658
8.1e+07,595.355349323112,391,1.52264795223302
9.1e+07,602.45756550166,390,1.54476298846579
1.01e+08,609.741954370691,389,1.56746003694265
1.11e+08,617.216048686861,388,1.59076301207954
1.21e+08,624.887842219401,387,1.6146972667168
1.31e+08,632.765828572316,386,1.63928971132724
1.41e+08,640.859044287768,385,1.664568946202
1.51e+08,649.177116826609,384,1.69056540840263
1.61e+08,657.730318123927,383,1.71731153557161
1.71e+08,666.529624539778,382,1.74484194905701
1.81e+08,675.586784173739,381,1.77319365924866
1.91e+08,684.914392692184,380,1.80240629655838
2.01e+08,694.525979037834,379,1.83252237213149
2.11e+08,704.436102662793,378,1.86358757318199
2.21e+08,714.660464262241,377,1.89565109883884
2.31e+08,725.21603240495,376,1.92876604363019
2.41e+08,736.121188982371,375,1.96298983728632
2.51e+08,747.395897062153,374,1.99838475150308
2.61e+08,759.061895578201,373,2.03501848680483
2.71e+08,771.142926375941,372,2.0729648558493
2.81e+08,783.665000539269,371,2.1123045836638
2.91e+08,796.656712767184,370,2.15312625072212
3.01e+08,810.149615000791,369,2.19552741192626
3.11e+08,824.17866375062,368,2.23961593410494
3.21e+08,838.782759964659,367,2.28551160753313
3.31e+08,854.005406286022,366,2.33334810460662
3.41e+08,869.895514885047,365,2.38327538324671
3.51e+08,886.508410790888,364,2.43546266700793
3.61e+08,903.907092456221,363,2.49010218307499
3.71e+08,922.163835795296,362,2.54741391103673
3.81e+08,941.362264395335,361,2.60765170192614
3.91e+08,961.600064090175,360,2.67111128913938
4.01e+08,982.99260673422,359,2.73814096583348
4.11e+08,1005.67788732392,358,2.80915610984336
4.21e+08,1029.82340978824,357,2.88465941117155
4.31e+08,1055.63605113583,356,2.96526980656133
4.41e+08,1083.37660716553,355,3.05176509060712
4.51e+08,1113.38177754681,354,3.14514626425652
4.61e+08,1146.09745033416,353,3.24673498678232
4.71e+08,1182.12598597494,352,3.35831246015608
4.81e+08,1222.27902717243,351,3.48227643069068
4.91e+08,1267.59004805965,350,3.62168585159899
5.01e+08,1319.16315553676,349,3.77983712188182
5.11e+08,1377.64807977543,348,3.95875884992939
5.21e+08,1442.17609584828,347,4.15612707737256
5.31e+08,1508.9796134852,346,4.36121275573758
5.41e+08,1570.63963834591,345,4.5525786618722
5.51e+08,1617.34891300669,344,4.70159567734503
5.61e+08,1640.76961425463,343,4.78358488120884
5.71e+08,1638.90865405288,342,4.79213056740608
5.81e+08,1618.68316467846,341,4.74687145066996
5.91e+08,1593.76578569654,340,4.68754642851923
6.01e+08,1578.73481370719,339,4.65703484869377
6.11e+08,1583.36556676526,338,4.68451351113981
6.21e+08,1610.33053574903,337,4.778428889463
6.31e+08,1656.47900587745,336,4.92999704130193
6.41e+08,1715.48011727993,335,5.12083617098487
6.51e+08,1779.76191621161,334,5.32862849165152
6.61e+08,1841.21403677579,333,5.52917128160898
6.71e+08,1890.79273599171,332,5.69515884334853
6.81e+08,1916.92911883574,331,5.79132664300827
6.91e+08,1905.05002598888,330,5.77287886663298
7.01e+08,1845.13717284931,329,5.608319674314
7.11e+08,1747.45530168821,328,5.32760762709819
7.21e+08,1646.74214686394,327,5.03590870600593
7.31e+08,1579.62180493172,326,4.84546565929977
7.41e+08,1557.44347287611,325,4.79213376269573
7.51e+08,1564.88091834806,324,4.82987937761745
7.61e+08,1578.74338978476,323,4.88775043277015
7.71e+08,1583.90002181377,322,4.91894416712351
7.81e+08,1577.83592032595,321,4.91537669883473
7.91e+08,1566.47957564533,320,4.89524867389166
8.01e+08,1555.43289545511,319,4.87596518951446
8.11e+08,1543.30942309165,318,4.85317428645172
8.21e+08,1523.64806245052,317,4.80646076482812
8.31e+08,1493.76553507505,316,4.72710612365522
8.41e+08,1460.79904988854,315,4.63745730123345
8.51e+08,1437.81597467288,314,4.57903176647413
8.61e+08,1433.84131727369,313,4.58096267499583
8.71e+08,1447.31330650395,312,4.63882470033318
8.81e+08,1467.08186114297,311,4.7173050197523
8.91e+08,1477.86979739607,310,4.76732192708411
9.01e+08,1466.28033092244,309,4.74524378939301
9.11e+08,1425.6694889996,308,4.62879704220649
9.21e+08,1358.52396624378,307,4.4251594991654
9.31e+08,1274.87195434581,306,4.16624821681639
9.41e+08,1187.3396946589,305,3.89291703166852
9.51e+08,1105.96814161701,304,3.63805309742438
9.61e+08,1035.7258660117,303,3.41823718155675
9.71e+08,977.132021275313,302,3.23553649428912
9.81e+08,928.351446530563,301,3.08422407485237
9.91e+08,887.017366572731,300,2.95672455524244
1.001e+09,851.063550896829,299,2.8463663909593
1.011e+09,818.754892398363,298,2.74749963892068
1.021e+09,788.463283268316,297,2.65475852952295
1.031e+09,758.663405863838,296,2.56305204683729
1.041e+09,728.289685208773,295,2.46877859392805
1.051e+09,697.202246380504,294,2.37143621217859
1.061e+09,666.339610142603,293,2.27419662164711
1.071e+09,637.343408523515,292,2.18268290590245
1.081e+09,611.848050525527,291,2.10257062036264
1.091e+09,590.869167927554,290,2.03747988940536
1.101e+09,574.606576749659,289,1.98825805103688
1.111e+09,562.650888907655,288,1.95364891981825
1.121e+09,554.346340032217,287,1.93152034854431
1.131e+09,549.063928616522,286,1.91980394621162
1.141e+09,546.294231743886,285,1.91682186576802
1.151e+09,545.611579915872,284,1.92116753491504
1.161e+09,546.604792795714,283,1.93146569892478
1.171e+09,548.836573008194,282,1.94622898229856
1.181e+09,551.844304376735,281,1.96385873443678
1.191e+09,555.166346050068,280,1.98273695017882
1.201e+09,558.37318313015,279,2.00133757394319
1.211e+09,561.090273342046,278,2.01831033576276
1.221e+09,563.009108078876,277,2.03252385588042
1.231e+09,563.890895317322,276,2.04308295404827
1.241e+09,563.572247941282,275,2.04935362887739
1.251e+09,561.982557335849,274,2.05103123115273
1.261e+09,559.175993798209,273,2.04826371354655
1.271e+09,555.367850965291,272,2.04179356972534
1.281e+09,550.951834722066,271,2.03303260045043
1.291e+09,546.472530305598,270,2.02397233446518
1.301e+09,542.542429769825,269,2.01688635602165
1.311e+09,539.720559688381,268,2.01388268540441
1.321e+09,538.393684573343,267,2.0164557474657
1.331e+09,538.70476844767,266,2.02520589641981
1.341e+09,540.553069322327,265,2.03982290310312
1.351e+09,543.658285958921,264,2.05931168923834
1.361e+09,547.656670834744,263,2.08234475602564
1.371e+09,552.19194852217,262,2.10760285695485
1.381e+09,556.976415878467,261,2.13400925623934
1.391e+09,561.816474533911,260,2.1608325943612
1.401e+09,566.610874281999,259,2.18768677328957
1.411e+09,571.334505547312,258,2.21447482770276
1.421e+09,576.017665901161,257,2.24131387510179
1.431e+09,580.725087552901,256,2.26845737325352
1.441e+09,585.53449306342,255,2.29621369828792
1.451e+09,590.512608341911,254,2.32485278874768
1.461e+09,595.687174419345,253,2.35449476055077
1.471e+09,601.015581745345,252,2.38498246724343
1.481e+09,606.353332566415,251,2.41575032894986
1.491e+09,611.427962712167,250,2.44571185084867
1.501e+09,615.825932483464,249,2.47319651599785
1.511e+09,619.000909061012,248,2.49597140750408
1.521e+09,620.31102291499,247,2.51138065957486
1.531e+09,619.088912757968,246,2.5166215965771
1.541e+09,614.740789699724,245,2.50914608040704
1.551e+09,606.860027520598,244,2.48713126033032
1.561e+09,595.330175035639,243,2.44991841578452
1.571e+09,580.387125623054,242,2.39829390753328
1.581e+09,562.615362256763,241,2.33450357782889
1.591e+09,542.869714319206,240,2.26195714299669
1.601e+09,522.137022009522,239,2.18467373225741
1.611e+09,501.372217297967,238,2.10660595503348
1.621e+09,481.351577166098,237,2.03101931293712
1.631e+09,462.578583053239,236,1.96007874175101
1.641e+09,445.258623542803,235,1.89471754699065
1.651e+09,429.336536345958,234,1.83477152284597
1.661e+09,414.574712658197,233,1.77929061226694
1.671e+09,400.643995534563,232,1.72691377385587
1.681e+09,387.204148386262,231,1.67620843457256
1.691e+09,373.960714586939,230,1.625916150378
1.701e+09,360.695428333261,229,1.57508920669546
1.711e+09,347.274513619474,228,1.52313383166436
1.721e+09,333.642253175578,227,1.46978966156642
1.731e+09,319.806988008214,226,1.41507516817794
1.741e+09,305.824780001865,225,1.35922124445273
1.751e+09,291.78370530308,224,1.30260582724589
1.761e+09,277.789959434029,223,1.24569488535439
1.771e+09,263.955928989852,222,1.18899067112546
1.781e+09,250.390051243507,221,1.13298665721044
1.791e+09,237.188401625837,220,1.07812909829926
1.801e+09,224.42823428347,219,1.02478645791539
1.811e+09,212.163906980261,218,0.973228931102114
1.821e+09,200.425599183302,217,0.923620272734112
1.831e+09,189.220955072661,216,0.876022940151207
1.841e+09,178.539337693578,215,0.830415524156175
1.851e+09,168.357919365163,214,0.78671924936992
1.861e+09,158.64851220545,213,0.744828695800234
1.871e+09,149.383962191708,212,0.704641331092961
1.881e+09,140.543107399779,211,0.666081077724071
1.891e+09,132.113673464459,210,0.629112730783138
1.901e+09,124.092936443205,209,0.593746107383756
1.911e+09,116.486408284688,208,0.560030809061001
