"Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood"
1e+06,1019.96335744611,399,2.55629914146896
1.1e+07,1034.11749271806,398,2.59828515758307
2.1e+07,1048.70122291763,397,2.64156479324339
3.1e+07,1063.73510273347,396,2.68619975437744
4.1e+07,1079.24109423536,395,2.73225593477307
5.1e+07,1095.24269468354,394,2.77980379361306
6.1e+07,1111.76507899638,393,2.82891877607222
7.1e+07,1128.83525892981,392,2.87968178298421
8.1e+07,1146.48226136459,391,2.93217969658462
9.1e+07,1164.73732850722,390,2.98650597053134
1.01e+08,1183.63414330232,389,3.04276129383629
1.11e+08,1203.20908394637,388,3.10105434006797
1.21e+08,1223.50151211096,387,3.16150261527381
1.31e+08,1244.55410035556,386,3.22423342061026
1.41e+08,1266.41320527712,385,3.28938494877174
1.51e+08,1289.12929425385,384,3.35710753711941
1.61e+08,1312.75743525956,383,3.42756510511636
1.71e+08,1337.35786123586,382,3.50093680951797
1.81e+08,1362.99662302347,381,3.57741895806685
1.91e+08,1389.74634801566,380,3.65722723162017
2.01e+08,1417.68712570134,379,3.74059927625684
2.11e+08,1446.90754637291,378,3.82779774172727
2.21e+08,1477.50592583884,377,3.91911386164148
2.31e+08,1509.59175748683,376,4.01487169544371
2.41e+08,1543.28744416048,375,4.11543318442794
2.51e+08,1578.73037697581,374,4.22120421651285
2.61e+08,1616.07544773916,373,4.33264195104332
2.71e+08,1655.4981079279,372,4.45026373098899
2.81e+08,1697.19812301281,371,4.57465801351161
2.91e+08,1741.40422028278,370,4.70649789265617
3.01e+08,1788.37989733313,369,4.84655798735266
3.11e+08,1838.43075619921,368,4.99573575054134
3.21e+08,1891.91386900365,367,5.15507866213528
3.31e+08,1949.24988742101,366,5.32581936453828
3.41e+08,2010.93891648496,365,5.50942168899989
3.51e+08,2077.58164301239,364,5.70764187640765
3.61e+08,2149.90794117195,363,5.92261140818718
3.71e+08,2228.81634799183,362,6.1569512375465
3.81e+08,2315.42972485506,361,6.4139327558312
3.91e+08,2411.17568130176,360,6.69771022583821
4.01e+08,2517.90601045689,359,7.01366576728939
4.11e+08,2638.07887375605,358,7.36893540155321
4.21e+08,2775.03706182716,357,7.77321305833938
4.31e+08,2933.38212921272,356,8.23983744160876
4.41e+08,3119.17243682147,355,8.786401230483
4.51e+08,3338.59807780612,354,9.43106801640148
4.61e+08,3590.47941800509,353,10.1713297960484
4.71e+08,3841.96174417468,352,10.9146640459508
4.81e+08,3990.58507554534,351,11.3691882494169
4.91e+08,3893.50946820239,350,11.1243127662925
5.01e+08,3540.58228142199,349,10.1449349037879
5.11e+08,3145.25832878575,348,9.03809864593607
5.21e+08,2920.94298510176,347,8.41770312709442
5.31e+08,2879.05916117331,346,8.32098023460495
5.41e+08,2919.52529870162,345,8.46239217014961
5.51e+08,2965.93303370564,344,8.62189835379546
5.61e+08,2984.25844849409,343,8.70046194896236
5.71e+08,2958.12234380503,342,8.64948053744161
5.81e+08,2875.2332171759,341,8.43176896532521
5.91e+08,2727.73521849916,340,8.02275064264459
6.01e+08,2520.8198057285,339,7.43604662456785
6.11e+08,2279.03310877992,338,6.74270150526603
6.21e+08,2038.3540085867,337,6.04852821539081
6.31e+08,1827.73834724711,336,5.43969746204496
6.41e+08,1657.77474158515,335,4.94858131816463
6.51e+08,1524.04091587567,334,4.56299675411876
6.61e+08,1416.14783489766,333,4.25269620089388
6.71e+08,1323.53693914298,332,3.98655704561139
6.81e+08,1237.75451305603,331,3.73943961648349
6.91e+08,1153.89425000517,330,3.4966492424399
7.01e+08,1071.79431847589,329,3.25773349080819
7.11e+08,995.7199879935,328,3.03573167071189
7.21e+08,931.737529553291,327,2.84935024328224
7.31e+08,884.091728391225,326,2.711937817151
7.41e+08,853.115797296447,325,2.62497168398907
7.51e+08,835.855990838524,324,2.57980244085964
7.61e+08,828.222373161969,323,2.56415595406182
7.71e+08,826.684860427761,322,2.56734428704274
7.81e+08,828.608423633589,321,2.58133465306414
7.91e+08,831.635578571359,320,2.5988611830355
8.01e+08,833.020311224758,319,2.61134893800865
8.11e+08,829.636164325242,318,2.60891875573976
8.21e+08,818.851683380048,317,2.58312833873832
8.31e+08,799.735438672896,316,2.53080835023068
8.41e+08,773.564053644725,315,2.45575890045944
8.51e+08,743.006398958053,314,2.36626241706386
8.61e+08,710.530336032234,313,2.27006497134899
8.71e+08,677.354800429149,312,2.17100897573445
8.81e+08,643.721504737072,311,2.06984406667869
8.91e+08,609.968511469314,310,1.96764035957843
9.01e+08,577.261958519086,309,1.86816167805529
9.11e+08,547.39545619476,308,1.77725797465831
9.21e+08,522.000842043242,307,1.70032847571089
9.31e+08,501.88212495465,306,1.64013766325049
9.41e+08,486.870617684567,305,1.59629710716252
9.51e+08,476.117207634947,304,1.56617502511496
9.61e+08,468.517775197452,303,1.54626328448004
9.71e+08,463.03896845424,302,1.53324161739815
9.81e+08,458.877475401879,301,1.52450988505608
9.91e+08,455.491948821615,300,1.51830649607205
1.001e+09,452.568392194463,299,1.51360666285773
1.011e+09,449.961471066671,298,1.50993782237138
1.021e+09,447.634168369266,297,1.50718575208507
1.031e+09,445.606961800531,296,1.50542892500179
1.041e+09,443.921641210458,295,1.50481912274731
1.051e+09,442.62040521354,294,1.50551158235898
1.061e+09,441.737521891329,293,1.50763659348576
1.071e+09,441.299098929556,292,1.51129828400533
1.081e+09,441.326320974148,291,1.51658529544381
1.091e+09,441.838356087943,290,1.52358053823429
1.101e+09,442.852495387596,289,1.53236157573563
1.111e+09,444.380619936978,288,1.54298826367006
1.121e+09,446.422535174958,287,1.55547921663748
1.131e+09,448.95785789814,286,1.56978271992357
1.141e+09,451.938802283191,285,1.58575018344979
1.151e+09,455.286278202145,284,1.60312069789488
1.161e+09,458.891176515624,283,1.621523591928
1.171e+09,462.621676841565,282,1.64050240014739
1.181e+09,466.336090404922,281,1.65955904058691
1.191e+09,469.899444830154,280,1.67821230296483
1.201e+09,473.201050817281,279,1.69606111404043
1.211e+09,476.169910810781,278,1.71284140579418
1.221e+09,478.785116908778,277,1.72846612602447
1.231e+09,481.079207019661,276,1.7430406051437
1.241e+09,483.133513182514,275,1.75684913884551
1.251e+09,485.065545295446,274,1.77031220910747
1.261e+09,487.00928567822,273,1.78391679735612
1.271e+09,489.090077051902,272,1.79812528327905
1.281e+09,491.396889067181,271,1.81327265338443
1.291e+09,493.956311439037,270,1.82946782014458
1.301e+09,496.714265903035,269,1.84652143458377
1.311e+09,499.532082044637,268,1.86392567927103
1.321e+09,502.201860123539,267,1.88090584315932
1.331e+09,504.481181183597,266,1.8965457939233
1.341e+09,506.140091567144,265,1.90996260968734
1.351e+09,507.006707209124,264,1.92047995154971
1.361e+09,506.995518441739,263,1.92773961384692
1.371e+09,506.107101309264,262,1.93170649354681
1.381e+09,504.398758097176,261,1.93256229156006
1.391e+09,501.938183806099,260,1.9305314761773
1.401e+09,498.760331117047,259,1.92571556415848
1.411e+09,494.84660573576,258,1.91801009975101
1.421e+09,490.135291194743,257,1.90714121087449
1.431e+09,484.55752907845,256,1.8928028479627
1.441e+09,478.081509911023,255,1.87482945063146
1.451e+09,470.744441145722,254,1.85332457143985
1.461e+09,462.658478823615,253,1.82868963961903
1.471e+09,453.989360696564,252,1.80154508212922
1.481e+09,444.918548703912,251,1.77258385937813
1.491e+09,435.605639428634,250,1.74242255771453
1.501e+09,426.16542835191,249,1.71150774438518
1.511e+09,416.665256091023,248,1.6801018390767
1.521e+09,407.137905329593,247,1.64833160052467
1.531e+09,397.598530896691,246,1.61625419063696
1.541e+09,388.054037385253,245,1.58389403014389
1.551e+09,378.499687477144,244,1.55122822736534
1.561e+09,368.906983650043,243,1.51813573518536
1.571e+09,359.213889823952,242,1.4843549166279
1.581e+09,349.329111989947,241,1.44949838999978
1.591e+09,339.155595175384,240,1.41314831323077
1.601e+09,328.627817492357,239,1.37501178867095
1.611e+09,317.748614585068,238,1.3350782125423
1.621e+09,306.609263542427,237,1.29370997275286
1.631e+09,295.382821212328,236,1.25162212378105
1.641e+09,284.292040280283,235,1.20975336289482
1.651e+09,273.563637175887,234,1.16907537254652
1.661e+09,263.385133912079,233,1.13040830005184
1.671e+09,253.877471760607,232,1.094299447244
1.681e+09,245.088646323432,231,1.06098981092395
1.691e+09,237.005259770525,230,1.03045765117619
1.701e+09,229.573822871569,229,1.00250577673174
1.711e+09,222.723048764149,228,0.97685547703574
1.721e+09,216.381066980654,227,0.953220559386143
1.731e+09,210.485235883608,226,0.931350601254901
1.741e+09,204.985224854166,225,0.911045443796294
1.751e+09,199.841522995268,224,0.892149656228876
1.761e+09,195.021694512332,223,0.874536746692074
1.771e+09,190.496146252027,222,0.858090748883007
1.781e+09,186.234458852478,221,0.842689859060986
1.791e+09,182.202767160926,220,0.828194396186029
1.801e+09,178.3623309751,219,0.814439867466211
1.811e+09,174.669261508996,218,0.801235144536681
1.821e+09,171.075283436178,217,0.788365361457044
1.831e+09,167.529361104561,216,0.775598894002599
1.841e+09,163.979976269672,215,0.762697564044986
1.851e+09,160.377810292558,214,0.749429020058684
1.861e+09,156.67856146816,213,0.735580100789483
1.871e+09,152.845623695036,212,0.720969923089794
1.881e+09,148.852369134983,211,0.705461465094705
1.891e+09,144.68381502351,210,0.688970547731
1.901e+09,140.337511267047,209,0.671471345775344
1.911e+09,135.823556910559,208,0.652997869762305
1.921e+09,131.163734217816,207,0.633641228105393
1.931e+09,126.389831552508,206,0.613542871614116
1.941e+09,121.541301900452,205,0.592884399514399
1.951e+09,116.662464051224,204,0.571874823780511
1.961e+09,111.799490862133,203,0.550736408187845
1.971e+09,106.997439241068,202,0.529690293272616
1.981e+09,102.297559015628,201,0.508943079679739
1.991e+09,97.7350763485307,200,0.488675381742654
2.001e+09,93.3375888564572,199,0.469033109831443
2.011e+09,89.1241430316069,198,0.450121934503065
2.021e+09,85.1049989551601,197,0.432005070838376
2.031e+09,81.2820300337502,196,0.414704234866072
2.041e+09,77.64966132824,195,0.398203391426872
2.051e+09,74.1962208048049,194,0.38245474641652
2.061e+09,70.9055629102272,193,0.367386336322421
2.071e+09,67.7588211502228,192,0.352910526824077
2.081e+09,64.7361532551559,191,0.33893273955579
2.091e+09,61.818356777515,190,0.325359772513237
2.101e+09,58.9882529367228,189,0.312107158395359
2.111e+09,56.2317610823683,188,0.299105112140257
2.121e+09,53.5386142775545,187,0.28630275014735
2.131e+09,50.9026968748855,186,0.273670413305836
2.141e+09,48.3220156399191,185,0.261200084540103
2.151e+09,45.7983444833029,184,0.248904046104907
2.161e+09,43.3366064825489,183,0.236812057281688
2.171e+09,40.9440731946641,182,0.224967435135517
2.181e+09,38.6294686987006,181,0.213422478998346
2.191e+09,36.402063980179,180,0.202233688778773
2.201e+09,34.2708370956616,179,0.191457190478556
2.211e+09,32.2437580627207,178,0.181144708217532
2.221e+09,30.3272373255424,177,0.171340323873121
2.231e+09,28.525755831544,176,0.162078158133773
2.241e+09,26.8416757693779,175,0.153381004396445
2.251e+09,25.2752157195508,174,0.145259860457188
2.261e+09,23.8245633497058,173,0.13771423901564
2.271e+09,22.4860930042743,172,0.13073309886206
2.281e+09,21.2546540830979,171,0.124296222708175
2.291e+09,20.123898047712,170,0.118375870868894
2.301e+09,19.0866161446119,169,0.112938557068709
2.311e+09,18.1350654422966,168,0.107946818108908
2.321e+09,17.2612666703663,167,0.103360878265666
2.331e+09,16.4572629867301,166,0.0991401384742778
2.341e+09,15.7153337790552,165,0.0952444471457888
2.351e+09,15.0281617206202,164,0.0916351324428063
2.361e+09,14.3889544843822,163,0.0882757943827131
2.371e+09,13.7915248026857,162,0.0851328691523811
2.381e+09,13.2303340302358,161,0.08217598776544
2.391e+09,12.7005051413142,160,0.0793781571332137
2.401e+09,12.1978112990779,159,0.0767157943338233
2.411e+09,11.7186459086599,158,0.0741686449915184
2.421e+09,11.2599795359178,157,0.0717196148784571
2.431e+09,10.8193083584263,156,0.0693545407591429
2.441e+09,10.3945980166502,155,0.0670619226880659
2.451e+09,9.98422593256209,154,0.0648326359257279
2.461e+09,9.58692441900244,153,0.0626596367255061
2.471e+09,9.20172625228315,152,0.0605376727123891
2.481e+09,8.82791383967882,151,0.0584630055607869
