"Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood"
1e+06,2047.74248911658,399,5.13218668951524
1.1e+07,2081.26313955577,398,5.22930437074315
2.1e+07,2116.00487801955,397,5.32998709828602
3.1e+07,2152.03490644447,396,5.43443158193049
4.1e+07,2189.42558390455,395,5.54284957950519
5.1e+07,2228.25494358531,394,5.6554693999627
6.1e+07,2268.6072745789,393,5.77253759434835
7.1e+07,2310.57377836968,392,5.89432086318797
8.1e+07,2354.25331166509,391,6.0211082139772
9.1e+07,2399.75322939018,390,6.15321340869278
1.01e+08,2447.19034429691,389,6.29097774883524
1.11e+08,2496.6920228591,388,6.43477325479148
1.21e+08,2548.39744108384,387,6.58500630771018
1.31e+08,2602.4590287644,386,6.7421218361772
1.41e+08,2659.04413678544,385,6.90660814749464
1.51e+08,2718.33696970509,384,7.07900252527368
1.61e+08,2780.54083542598,383,7.25989774262659
1.71e+08,2845.88077592264,382,7.44994967519015
1.81e+08,2914.60665852097,381,7.64988624283719
1.91e+08,2986.9968272155,380,7.86051796635658
2.01e+08,3063.36243946484,379,8.08275049990723
2.11e+08,3144.05264789966,378,8.31759959761816
2.21e+08,3229.46083125268,377,8.56620910146598
2.31e+08,3320.032138101,376,8.82987270771543
2.41e+08,3416.27268278195,375,9.11006048741854
2.51e+08,3518.76081372376,374,9.40845137359295
2.61e+08,3628.16088639028,373,9.72697288576482
2.71e+08,3745.23962462185,372,10.0678484532845
2.81e+08,3870.8835829005,371,10.4336484714299
2.91e+08,4006.11154179572,370,10.8273284913398
3.01e+08,4152.06529227089,369,11.2522094641488
3.11e+08,4309.94589662814,368,11.7118095017069
3.21e+08,4480.84783753228,367,12.2093946526765
3.31e+08,4665.44453914289,366,12.7471162271664
3.41e+08,4863.4801591564,365,13.324603175771
3.51e+08,5072.84063578185,364,13.9363753730271
3.61e+08,5286.74925959218,363,14.5640475470859
3.71e+08,5482.40120666549,362,15.1447547145456
3.81e+08,5581.90453042037,361,15.462339419447
3.91e+08,5412.50081756476,360,15.0347244932354
4.01e+08,4905.30340722369,359,13.6637977917095
4.11e+08,4346.53203845296,358,12.1411509453993
4.21e+08,3956.27962846659,357,11.0820157660129
4.31e+08,3642.86653143429,356,10.2327711557143
4.41e+08,3298.34594594723,355,9.29111534069642
4.51e+08,2892.87624734194,354,8.17196680040096
4.61e+08,2446.53001836755,353,6.93067993871828
4.71e+08,2022.78124491882,352,5.74653762761029
4.81e+08,1684.80092839781,351,4.80000264500799
4.91e+08,1448.57702676342,350,4.13879150503834
5.01e+08,1291.05930701082,349,3.69931033527455
5.11e+08,1183.57957335627,348,3.40109072803527
5.21e+08,1106.13675048622,347,3.18771397834647
5.31e+08,1043.85070777229,346,3.01690956003552
5.41e+08,983.735813472372,345,2.85140815499238
5.51e+08,916.47256567454,344,2.66416443510041
5.61e+08,839.113140989898,343,2.4463939970551
5.71e+08,755.020266615067,342,2.20766159828967
5.81e+08,670.543298851454,341,1.96640263592802
5.91e+08,591.037527660357,340,1.73834566958929
6.01e+08,519.361265688521,339,1.53203913182455
6.11e+08,457.131812679721,338,1.35246098425953
6.21e+08,405.986697030315,337,1.20470829979322
6.31e+08,366.853423422033,336,1.09182566494653
6.41e+08,338.558850679439,335,1.010623434864
6.51e+08,318.014679047947,334,0.952139757628585
6.61e+08,301.84907431215,333,0.906453676613063
6.71e+08,287.737596736041,332,0.866679508241087
6.81e+08,274.599596736193,331,0.829606032435628
6.91e+08,262.141691102831,330,0.79436876091767
7.01e+08,250.395102536528,329,0.761079339016804
7.11e+08,239.455579005514,328,0.73004749696803
7.21e+08,229.365432102055,327,0.701423339761635
7.31e+08,220.060729541882,326,0.675032912705161
7.41e+08,211.362289259805,325,0.650345505414786
7.51e+08,203.01594197814,324,0.626592413512777
7.61e+08,194.773979177096,323,0.603015415408965
7.71e+08,186.481830308927,322,0.579136118971822
7.81e+08,178.124758274525,321,0.554905789017211
7.91e+08,169.812902205145,320,0.530665319391077
8.01e+08,161.722627988132,319,0.506967485856213
8.11e+08,154.03558051198,318,0.484388617962203
8.21e+08,146.906614144812,317,0.463427804873223
8.31e+08,140.460976868523,316,0.444496762242163
8.41e+08,134.798872489168,315,0.42793292853704
8.51e+08,129.988554254134,314,0.413976287433548
8.61e+08,126.048674653394,313,0.402711420617871
8.71e+08,122.935400928008,312,0.394023720923103
8.81e+08,120.547695513031,311,0.387613168852189
8.91e+08,118.75057382357,310,0.383066367172807
9.01e+08,117.40462801194,309,0.379950252465826
9.11e+08,116.388721342167,308,0.377885458903141
9.21e+08,115.609530816765,307,0.376578276276109
9.31e+08,114.999584341883,306,0.375815635104192
9.41e+08,114.509558147426,305,0.375441174253857
9.51e+08,114.100308826995,304,0.375329963246694
9.61e+08,113.737607401729,303,0.375371641589863
9.71e+08,113.3900764253,302,0.375463829222847
9.81e+08,113.029418140084,301,0.375513017076691
9.91e+08,112.631616364369,300,0.375438721214564
1.001e+09,112.177980602771,299,0.375177192651406
1.011e+09,111.655342383795,298,0.374682356992601
1.021e+09,111.055241916632,297,0.373923373456674
1.031e+09,110.372459906355,296,0.372879932116066
1.041e+09,109.603638558346,295,0.371537757824902
1.051e+09,108.746855378178,294,0.369887263191083
1.061e+09,107.802760114877,293,0.367927508924494
1.071e+09,106.777280482591,292,0.365675618091066
1.081e+09,105.68513691333,291,0.363179164650618
1.091e+09,104.552798790947,290,0.360526892382576
1.101e+09,103.41937963268,289,0.357852524680554
1.111e+09,102.334454774186,288,0.355327967965923
1.121e+09,101.352767056256,287,0.353145529812739
1.131e+09,100.526890676865,286,0.351492624744285
1.141e+09,99.8996921878864,285,0.35052523574697
1.151e+09,99.498536772088,284,0.350346960465099
1.161e+09,99.3326055162561,283,0.350998606064509
1.171e+09,99.3936816933914,282,0.352459864160962
1.181e+09,99.6597521955625,281,0.354661039841859
1.191e+09,100.100123993118,280,0.357500442832563
1.201e+09,100.680638642843,279,0.360862504096211
1.211e+09,101.367906197541,278,0.364632756106261
1.221e+09,102.132044619698,277,0.368707742309378
1.231e+09,102.947951305368,276,0.372999823570174
1.241e+09,103.795483001393,275,0.377438120005067
1.251e+09,104.659034592862,274,0.381967279535992
1.261e+09,105.526937711131,273,0.386545559381432
1.271e+09,106.39093987946,272,0.391143161321546
1.281e+09,107.245858596883,271,0.395741175634256
1.291e+09,108.089383105395,270,0.400331048538501
1.301e+09,108.921934933198,269,0.404914256257243
1.311e+09,109.746488414806,268,0.409501822443304
1.321e+09,110.568276353275,267,0.414113394581554
1.331e+09,111.394345900474,266,0.418775736467947
1.341e+09,112.232971903935,265,0.423520648694093
1.351e+09,113.092970502831,264,0.428382464025876
1.361e+09,113.982979628565,263,0.433395359804429
1.371e+09,114.910783164201,262,0.43859077543588
1.381e+09,115.882752027348,261,0.443995218495585
1.391e+09,116.903460452246,260,0.449628694047101
1.401e+09,117.975512801603,259,0.4555039104309
1.411e+09,119.099589692602,258,0.461626316637993
1.421e+09,120.27469646191,257,0.467994927867352
1.431e+09,121.498575687105,256,0.474603811277755
1.441e+09,122.768231029813,255,0.48144404325417
1.451e+09,124.080502997002,254,0.488505917311032
1.461e+09,125.432637913513,253,0.495781177523767
1.471e+09,126.822798079643,252,0.503265071744614
1.481e+09,128.250471900639,251,0.510958055381031
1.491e+09,129.716755850639,250,0.518867023402556
1.501e+09,131.224493890676,249,0.527005999560947
1.511e+09,132.778273225132,248,0.535396263004565
1.521e+09,134.384287245829,247,0.544065940266515
1.531e+09,136.050086605713,246,0.553049132543549
1.541e+09,137.784247113174,245,0.562384682094587
1.551e+09,139.595988096845,244,0.572114705314939
1.561e+09,141.494776652163,243,0.582283031490385
1.571e+09,143.489951467167,242,0.592933683748622
1.581e+09,145.590394711549,241,0.604109521624685
1.591e+09,147.804272092895,240,0.615851133720394
1.601e+09,150.138850368701,239,0.628196026647284
1.611e+09,152.600389438342,238,0.641178106883791
1.621e+09,155.194093945151,237,0.65482740061245
1.631e+09,157.924098479916,236,0.669169908813205
1.641e+09,160.793452266194,235,0.684227456451888
1.651e+09,163.804064640107,234,0.700017370256868
1.661e+09,166.956572377722,233,0.716551812779923
1.671e+09,170.25009425435,232,0.733836613165301
1.681e+09,173.681847060858,231,0.751869467795923
1.691e+09,177.246610253956,230,0.770637435886765
1.701e+09,180.936042819948,229,0.790113724104575
1.711e+09,184.737874901066,228,0.810253837285377
1.721e+09,188.635017172341,227,0.830991265076393
1.731e+09,192.604651519693,226,0.852232971326074
1.741e+09,196.617385589622,225,0.873855047064986
1.751e+09,200.636569176584,224,0.895698969538321
1.761e+09,204.617879636148,223,0.91756896697824
1.771e+09,208.509283624025,222,0.939231007315427
1.781e+09,212.251470477959,221,0.960413893565427
1.791e+09,215.778826136417,220,0.980812846074624
1.801e+09,219.020974940899,219,1.00009577598584
1.811e+09,221.90486211703,218,1.01791221154601
1.821e+09,224.35728793194,217,1.03390455268175
1.831e+09,226.307744841216,216,1.04772104093156
1.841e+09,227.691362940959,215,1.05902959507423
1.851e+09,228.451747698548,214,1.06753153130163
1.861e+09,228.543503942953,213,1.07297419691527
1.871e+09,227.934280593044,212,1.07516170091058
1.881e+09,226.606231881875,211,1.07396318427429
1.891e+09,224.556856245018,210,1.06931836307151
1.901e+09,221.79922519486,209,1.06124031193713
1.911e+09,218.361638310181,208,1.04981556879895
1.921e+09,214.286735211803,207,1.03520161938069
1.931e+09,209.630072809775,206,1.01762171266881
1.941e+09,204.458157720699,205,0.997356866930238
1.951e+09,198.845932118662,204,0.974734961365991
1.961e+09,192.873759422313,203,0.950117041489228
1.971e+09,186.62403995429,202,0.923881385912328
1.981e+09,180.177683816589,201,0.896406387147208
1.991e+09,173.610745571696,200,0.86805372785848
2.001e+09,166.991551423409,199,0.839153524740749
2.011e+09,160.378607394168,198,0.809992966637213
2.021e+09,153.819471264542,197,0.780809498804783
2.031e+09,147.350627158327,196,0.751788914073095
2.041e+09,140.998256397328,195,0.723067981524757
2.051e+09,134.779686635352,194,0.694740652759548
2.061e+09,128.705245076903,193,0.666866554802604
2.071e+09,122.780243860706,192,0.63948043677451
2.081e+09,117.00687284582,191,0.612601428512147
2.091e+09,111.385844466961,190,0.586241286668217
2.101e+09,105.917704762151,189,0.560411136307676
2.111e+09,100.603779356553,188,0.535126485939112
2.121e+09,95.4467585036349,187,0.51041047328147
2.131e+09,90.4509449582901,186,0.48629540300156
2.141e+09,85.6222000457291,185,0.462822702949887
2.151e+09,80.9676335199582,184,0.440041486521512
2.161e+09,76.4950946432715,183,0.418005981657221
