"Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood"
1e+06,1022.81316932865,399,2.56344152713947
1.1e+07,1033.11534800867,398,2.59576720605193
2.1e+07,1043.6308337633,397,2.62879303214936
3.1e+07,1054.36615435396,396,2.66254079382314
4.1e+07,1065.32811474732,395,2.69703320189195
5.1e+07,1076.52381238758,394,2.73229394006999
6.1e+07,1087.96065351091,393,2.76834771885727
7.1e+07,1099.64637058735,392,2.805220333131
8.1e+07,1111.58904098368,391,2.84293872374343
9.1e+07,1123.79710694995,390,2.88153104346142
1.01e+08,1136.27939704258,389,2.92102672761589
1.11e+08,1149.04514910795,388,2.96145656986585
1.21e+08,1162.10403496332,387,3.00285280352279
1.31e+08,1175.46618692575,386,3.04524918892682
1.41e+08,1189.14222635562,385,3.0886811074172
1.51e+08,1203.14329439869,384,3.1331856624966
1.61e+08,1217.48108513096,383,3.17880178885367
1.71e+08,1232.16788133214,382,3.22557036997942
1.81e+08,1247.21659313943,381,3.27353436519537
1.91e+08,1262.6407998608,380,3.3227389470021
2.01e+08,1278.45479525943,379,3.37323164976103
2.11e+08,1294.67363665719,378,3.42506253083912
2.21e+08,1311.31319824569,377,3.47828434547928
2.31e+08,1328.39022904056,376,3.53295273681
2.41e+08,1345.92241596767,375,3.58912644258045
2.51e+08,1363.92845263058,374,3.64686752040262
2.61e+08,1382.42811437825,373,3.70624159350736
2.71e+08,1401.44234037154,372,3.76731811927833
2.81e+08,1420.99332343876,371,3.83017068312335
2.91e+08,1441.10460861595,370,3.89487732058365
3.01e+08,1461.80120138966,369,3.96152087097468
3.11e+08,1483.10968680128,368,4.03018936630782
3.21e+08,1505.05836073594,367,4.10097645977096
3.31e+08,1527.67737491037,366,4.17398189866222
3.41e+08,1550.99889729723,365,4.24931204738968
3.51e+08,1575.05728998558,364,4.32708046699336
3.61e+08,1599.88930678465,363,4.4074085586354
3.71e+08,1625.53431324155,362,4.49042627967279
3.81e+08,1652.03453217356,361,4.57627294230904
3.91e+08,1679.4353183268,360,4.66509810646333
4.01e+08,1707.78546638285,359,4.75706258045362
4.11e+08,1737.13755726576,358,4.85233954543508
4.21e+08,1767.54834858045,357,4.95111582235419
4.31e+08,1799.07921607625,356,5.05359330358496
4.41e+08,1831.79665431902,355,5.15999057554655
4.51e+08,1865.77284633,354,5.27054476364407
4.61e+08,1901.08631388064,353,5.38551363705562
4.71e+08,1937.82266251632,352,5.50517801851227
4.81e+08,1976.07543833854,351,5.62984455367105
4.91e+08,2015.94711726591,350,5.75984890647402
5.01e+08,2057.55025212743,349,5.89555946168318
5.11e+08,2101.00880878295,348,6.03738163443376
5.21e+08,2146.45972984892,347,6.18576291022744
5.31e+08,2194.05477391058,346,6.34119876852768
5.41e+08,2243.96268966809,345,6.50423968019737
5.51e+08,2296.37179836745,344,6.67549941385887
5.61e+08,2351.49307334066,343,6.85566493685324
5.71e+08,2409.56381970985,342,7.04550824476565
5.81e+08,2470.85206306314,341,7.24590047819104
5.91e+08,2535.66173729019,340,7.45782863908879
6.01e+08,2604.33868713263,339,7.68241500629095
6.11e+08,2677.27731198877,338,7.92093879286619
6.21e+08,2754.92727341528,337,8.17485837808688
6.31e+08,2837.79890812103,336,8.44583008369353
6.41e+08,2926.46459859066,335,8.7357152196736
6.51e+08,3021.55108481779,334,9.046560134185
6.61e+08,3123.71440143313,333,9.38052372802742
6.71e+08,3233.58514809017,332,9.7397143014764
6.81e+08,3351.66858789596,331,10.1258869724953
6.91e+08,3478.18411250593,330,10.5399518560786
7.01e+08,3612.83180541981,329,10.9812516882061
7.11e+08,3754.46535684908,328,11.4465407221009
7.21e+08,3900.58965522104,327,11.9284087315628
7.31e+08,4046.47726490236,326,12.4125069475533
7.41e+08,4183.73734911936,325,12.8730379972903
7.51e+08,4298.9235441362,324,13.2682825436302
7.61e+08,4374.23104382887,323,13.5425109716064
7.71e+08,4392.47634406456,322,13.6412308821881
7.81e+08,4344.83877226609,321,13.5353232780875
7.91e+08,4234.80162127969,320,13.233755066499
8.01e+08,4073.12395170209,319,12.7684136416993
8.11e+08,3868.20222249679,318,12.1641579323798
8.21e+08,3623.0128486828,317,11.4290626141413
8.31e+08,3343.46387671563,316,10.5805818883406
8.41e+08,3048.85529024944,315,9.67890568333156
8.51e+08,2770.44559858168,314,8.82307515471874
8.61e+08,2536.59089478212,313,8.10412426447961
8.71e+08,2358.06169287705,312,7.5578900412726
8.81e+08,2226.10986539305,311,7.15790953502587
8.91e+08,2121.97889538063,310,6.84509321090524
9.01e+08,2028.07036285466,309,6.56333450762026
9.11e+08,1934.05644539515,308,6.27940404349073
9.21e+08,1837.35222556871,307,5.98486066960493
9.31e+08,1740.12576995228,306,5.68668552271988
9.41e+08,1645.37163169144,305,5.39466108751291
9.51e+08,1554.24112248534,304,5.11263527133335
9.61e+08,1465.68718613189,303,4.83725143937916
9.71e+08,1377.86790314399,302,4.5624765004768
9.81e+08,1289.86093655588,301,4.28525228091655
9.91e+08,1202.51601576801,300,4.0083867192267
1.001e+09,1118.11011815482,299,3.73949872292583
1.011e+09,1039.20214359119,298,3.48725551540668
1.021e+09,967.425936692276,297,3.25732638616928
1.031e+09,902.857987282499,296,3.05019590298142
1.041e+09,844.173420509743,295,2.86160481528726
1.051e+09,789.355109907409,294,2.68488132621568
1.061e+09,736.513256271692,293,2.5136971203812
1.071e+09,684.455407614572,292,2.34402536854305
1.081e+09,632.874808808601,291,2.17482752167904
1.091e+09,582.222771020397,290,2.00766472765654
1.101e+09,533.41441982324,289,1.84572463606657
1.111e+09,487.504231840018,288,1.69272302722228
1.121e+09,445.417130623136,287,1.55197606488897
1.131e+09,407.774746390771,286,1.42578582654116
1.141e+09,374.824624115409,285,1.31517411970319
1.151e+09,346.457916087095,284,1.21992223974329
1.161e+09,322.286762274476,283,1.13882248153525
1.171e+09,301.748554442017,282,1.07003033490077
1.181e+09,284.209951851135,281,1.01142331619621
1.191e+09,269.053472275865,280,0.96090525812809
1.201e+09,255.738308680926,279,0.916624762297227
1.211e+09,243.833067185015,278,0.877097363974876
1.221e+09,233.022526001738,277,0.841236555962952
1.231e+09,223.09422799402,276,0.808312420268187
1.241e+09,213.913255809466,275,0.777866384761693
1.251e+09,205.393940177212,274,0.749612920354788
1.261e+09,197.475389407721,273,0.723353074753558
1.271e+09,190.104545615025,272,0.698913770643473
1.281e+09,183.227310218357,271,0.676115535861096
1.291e+09,176.786109615603,270,0.654763368946678
1.301e+09,170.721385183419,269,0.634651989529439
1.311e+09,164.974640332255,268,0.615577016165129
1.321e+09,159.491382307252,267,0.597346001150757
1.331e+09,154.223116420261,266,0.579786151955867
1.341e+09,149.128213205591,265,0.562747974360719
1.351e+09,144.171880843504,264,0.546105609255696
1.361e+09,139.325660999933,263,0.529755365018758
1.371e+09,134.56689465878,262,0.513614101751067
1.381e+09,129.878534448112,261,0.497618905931464
1.391e+09,125.249541908289,260,0.481729007339573
1.401e+09,120.675914816771,259,0.465930173037724
1.411e+09,116.162158797291,258,0.450240925570896
1.421e+09,111.722789216138,257,0.434719024187308
1.431e+09,107.383287108427,256,0.419465965267291
1.441e+09,103.179904814912,255,0.404627077705537
1.451e+09,99.1578668832244,254,0.39038530268986
1.461e+09,95.3678318351913,253,0.376947951917752
1.471e+09,91.8609010653094,252,0.364527385179799
1.481e+09,88.6828657823531,251,0.35331819036794
1.491e+09,85.8686450394867,250,0.343474580157947
1.501e+09,83.4378971960584,249,0.335091956610676
1.511e+09,81.3925650129446,248,0.328195826665099
1.521e+09,79.716703196199,247,0.322739689053437
1.531e+09,78.3784575858135,246,0.318611616202494
1.541e+09,77.333653441407,245,0.315647565066968
1.551e+09,76.5302107366574,244,0.313648404658432
1.561e+09,75.9125784582894,243,0.312397442215183
1.571e+09,75.4255411036005,242,0.311675789684299
1.581e+09,75.0170237792656,241,0.311273957590314
1.591e+09,74.6398161048196,240,0.310999233770081
1.601e+09,74.2523726117009,239,0.310679383312556
1.611e+09,73.8189848638408,238,0.310163801948911
1.621e+09,73.3096511025737,237,0.309323422373729
1.631e+09,72.6999138572446,236,0.308050482445952
1.641e+09,71.9708298646411,235,0.306258850487834
1.651e+09,71.1091163696199,234,0.303885112690683
1.661e+09,70.1074130368345,233,0.300890184707444
1.671e+09,68.9645284818438,232,0.297260898628637
1.681e+09,67.6855135426092,231,0.293010881136836
1.691e+09,66.2814195319306,230,0.288180084921437
1.701e+09,64.7686512365907,229,0.282832538151051
1.711e+09,63.1678983214066,228,0.277052185620204
1.721e+09,61.5027087616327,227,0.270937043002787
1.731e+09,59.7978371813497,226,0.264592199917477
1.741e+09,58.0775454085535,225,0.258122424038015
1.751e+09,56.3640436415901,224,0.251625194828527
1.761e+09,54.6762372204605,223,0.245184920271123
1.771e+09,53.0288924418587,222,0.238868884873238
1.781e+09,51.432267170345,221,0.232725190816041
1.791e+09,49.8921827465215,220,0.226782648847825
1.801e+09,48.4104563955538,219,0.221052312308465
1.811e+09,46.9855774492213,218,0.215530171785419
1.821e+09,45.6134999284345,217,0.210200460499698
1.831e+09,44.2884363383171,216,0.205039057121839
1.841e+09,43.0035664627719,215,0.200016588198939
1.851e+09,41.7516118740889,214,0.195100990065836
1.861e+09,40.5252632557097,213,0.19025945190474
1.871e+09,39.3174768141162,212,0.185459796293001
1.881e+09,38.121674207357,211,0.180671441741029
1.891e+09,36.9318866636226,210,0.175866126969632
1.901e+09,35.7428798294318,209,0.171018563777186
1.911e+09,34.5502844357234,208,0.166107136710209
1.921e+09,33.3507427903679,207,0.161114699470376
1.931e+09,32.1420659574921,206,0.156029446395593
1.941e+09,30.9233841808885,205,0.150845776492139
1.951e+09,29.6952656298272,204,0.145565027597192
1.961e+09,28.459776831089,203,0.140195944980734
1.971e+09,27.220462127808,202,0.134754763008951
1.981e+09,25.9822282094263,201,0.12926481696232
