"Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood"
1e+06,944.635494649182,399,2.36750750538642
1.1e+07,954.129787027683,398,2.39731102268262
2.1e+07,963.821162317425,397,2.42776111414968
3.1e+07,973.715687721291,396,2.45887799929619
4.1e+07,983.819690030111,395,2.4906827595699
5.1e+07,994.139770037202,394,2.52319738588122
6.1e+07,1004.68281794392,393,2.55644482937385
7.1e+07,1015.45602983799,392,2.59044905570917
8.1e+07,1026.46692533419,391,2.62523510315649
9.1e+07,1037.72336647584,390,2.66082914480986
1.01e+08,1049.23357800539,389,2.69725855528379
1.11e+08,1061.00616912298,388,2.73455198227572
1.21e+08,1073.05015686441,387,2.77273942342225
1.31e+08,1085.37499124336,386,2.81185230892061
1.41e+08,1097.99058231773,385,2.85192359043567
1.51e+08,1110.90732935748,384,2.89298783686844
1.61e+08,1124.13615231001,383,2.93508133762404
1.71e+08,1137.68852578105,382,2.97824221408651
1.81e+08,1151.57651577314,381,3.02251054008697
1.91e+08,1165.81281945121,380,3.06792847224002
2.01e+08,1180.41080823577,379,3.1145403911234
2.11e+08,1195.38457455943,378,3.16239305439003
2.21e+08,1210.74898266224,377,3.21153576302983
2.31e+08,1226.51972384673,376,3.26202054214556
2.41e+08,1242.71337666528,375,3.31390233777408
2.51e+08,1259.3474725715,374,3.3672392314746
2.61e+08,1276.44056763478,373,3.42209267462408
2.71e+08,1294.01232099504,372,3.47852774461033
2.81e+08,1312.08358082359,371,3.53661342540052
2.91e+08,1330.6764786592,370,3.59642291529515
3.01e+08,1349.81453310724,369,3.65803396506028
3.11e+08,1369.52276402766,368,3.72152925007515
3.21e+08,1389.82781849768,367,3.78699678064763
3.31e+08,1410.75811002205,366,3.85453035525151
3.41e+08,1432.34397268159,365,3.92423006214135
3.51e+08,1454.61783216701,364,3.99620283562366
3.61e+08,1477.61439594601,363,4.07056307423143
3.71e+08,1501.37086516695,362,4.14743332919046
3.81e+08,1525.92717132355,361,4.22694507291843
3.91e+08,1551.32624120543,360,4.30923955890397
4.01e+08,1577.6142942566,359,4.39446878623009
4.11e+08,1604.84117718012,358,4.48279658430202
4.21e+08,1633.06074148788,357,4.5743998361005
4.31e+08,1662.33127073623,356,4.66946986161862
4.41e+08,1692.71596545194,355,4.76821398718856
4.51e+08,1724.28349529624,354,4.87085733134532
4.61e+08,1757.10862990713,353,4.97764484392953
4.71e+08,1791.27296219447,352,5.08884364259792
4.81e+08,1826.86574075817,351,5.20474570016572
4.91e+08,1863.98483171187,350,5.3256709477482
5.01e+08,1902.73783472988,349,5.45197087315151
5.11e+08,1943.24338385909,348,5.58403271223877
5.21e+08,1985.63267090217,347,5.72228435418494
5.31e+08,2030.05123842735,346,5.86720011106171
5.41e+08,2076.66110124189,345,6.01930753983157
5.51e+08,2125.64327008622,344,6.17919555257622
5.61e+08,2177.200769882,343,6.34752411044316
5.71e+08,2231.56226710635,342,6.52503586873201
5.81e+08,2288.98644522316,341,6.71257022059577
5.91e+08,2349.76728808065,340,6.91108025906073
6.01e+08,2414.2404339552,339,7.12165319750795
6.11e+08,2482.79071156073,338,7.34553464958796
6.21e+08,2555.86078079676,337,7.58415661957496
6.31e+08,2633.96028628566,336,7.83916751870731
6.41e+08,2717.6736647588,335,8.11245870077255
6.51e+08,2807.66180283023,334,8.40617306236596
6.61e+08,2904.64631439656,333,8.72266160479448
6.71e+08,3009.35252940972,332,9.06431484761963
6.81e+08,3122.36628996788,331,9.43313078540145
6.91e+08,3243.83494788727,330,9.82980287238566
7.01e+08,3372.93690669577,329,10.2520878622972
7.11e+08,3507.10323443573,328,10.692387909865
7.21e+08,3641.14306860107,327,11.1349940935813
7.31e+08,3766.65203376915,326,11.5541473428501
7.41e+08,3872.13460588323,325,11.9142603257946
7.51e+08,3943.9171950464,324,12.1725839353284
7.61e+08,3967.60723631903,323,12.2836137347338
7.71e+08,3930.66827126733,322,12.207044320706
7.81e+08,3827.82843560092,321,11.9246991763269
7.91e+08,3668.33000907071,320,11.463531278346
8.01e+08,3477.5840365173,319,10.9015173558536
8.11e+08,3286.54315209317,318,10.3350413587836
8.21e+08,3114.98039545985,317,9.82643657873771
8.31e+08,2963.19036595428,316,9.37718470238696
8.41e+08,2817.46846233255,315,8.94434432486524
8.51e+08,2662.03152960286,314,8.4778074191174
8.61e+08,2488.87500515282,313,7.95167733275663
8.71e+08,2301.85392494626,312,7.37773693893032
8.81e+08,2114.0506483323,311,6.79759050910706
8.91e+08,1940.23658482852,310,6.25882769299523
9.01e+08,1789.61170797069,309,5.79162365039057
9.11e+08,1663.47534180511,308,5.40089396689971
9.21e+08,1557.7343710416,307,5.07405332586841
9.31e+08,1466.71260771646,306,4.79317845658975
9.41e+08,1385.51826718584,305,4.54268284323227
9.51e+08,1310.69099628367,304,4.3114835404068
9.61e+08,1240.04654610799,303,4.09256285844222
9.71e+08,1172.43160778628,302,3.88222386684199
9.81e+08,1107.57817050603,301,3.67966169603331
9.91e+08,1045.95051198361,300,3.48650170661204
1.001e+09,988.432979738039,299,3.30579591885632
1.011e+09,935.843505861036,298,3.14041444919811
1.021e+09,888.45391268513,297,2.99142731543815
1.031e+09,845.77010593491,296,2.85733143896929
1.041e+09,806.686582555877,295,2.73453078832501
1.051e+09,769.896569177011,294,2.61869581352725
